refDate,geo,valNormP_coreRev_All,valNormP_govtRev_All,valNormP_coreRev_Sports,valNormP_coreRev_Education,valNormP_govtRev_Education,valNormP_coreRev_Health,valNormP_govtRev_Health,valNormP_coreRev_SocServ,valNormP_govtRev_SocServ,valNormP_coreRev_Environment,valNormP_coreRev_DevtHousing,valNormP_coreRev_Advocacy,valNormP_coreRev_Fdns,valNormP_coreRev_International,valNormP_coreRev_Religion,valNormP_coreRev_ProfAssoc,valNormP_coreRev_Other,valNorm_coreRev_All,valNorm_govtRev_All,valNorm_coreRev_Sports,valNorm_coreRev_Education,valNorm_govtRev_Education,valNorm_coreRev_Health,valNorm_govtRev_Health,valNorm_coreRev_SocServ,valNorm_govtRev_SocServ,valNorm_coreRev_Environment,valNorm_coreRev_DevtHousing,valNorm_coreRev_Advocacy,valNorm_coreRev_Fdns,valNorm_coreRev_International,valNorm_coreRev_Religion,valNorm_coreRev_ProfAssoc,valNorm_coreRev_Other,label_coreRev_All,label_govtRev_All,label_coreRev_Sports,label_coreRev_Education,label_govtRev_Education,label_coreRev_Health,label_govtRev_Health,label_coreRev_SocServ,label_govtRev_SocServ,label_coreRev_Environment,label_coreRev_DevtHousing,label_coreRev_Advocacy,label_coreRev_Fdns,label_coreRev_International,label_coreRev_Religion,label_coreRev_ProfAssoc,label_coreRev_Other
2018-01-01,PE,1.5346534653465347,1.6081771720613287,1.2058823529411764,1,1.4722222222222223,2,1.6488549618320612,2.0714285714285716,1.6470588235294117,1,1.4666666666666666,1.3333333333333333,1.5714285714285714,2,1.12,1.5957446808510638,2.12,310000000,944000000,41000000,10000000,212000000,4000000,648000000,58000000,84000000,3000000,22000000,4000000,11000000,2000000,28000000,75000000,53000000,$310.0M,$944.0M,$41.0M,$10.0M,$212.0M,$4.0M,$648.0M,$58.0M,$84.0M,$3.0M,$22.0M,$4.0M,$11.0M,$2.0M,$28.0M,$75.0M,$53.0M
2018-01-01,NS,1.6419895893580103,1.4377610693400167,1.5477178423236515,1.5,1.3161004431314622,1.4928909952606635,1.5103483089348815,2.097165991902834,1.5136186770428015,1.2105263157894737,1.7708333333333333,1.631578947368421,1.2131147540983607,1.5,1.2160493827160495,1.4254742547425474,2.3806818181818183,2839000000,5163000000,373000000,174000000,1782000000,315000000,2992000000,518000000,389000000,23000000,170000000,31000000,74000000,18000000,197000000,526000000,419000000,$2.8B,$5.2B,$373.0M,$174.0M,$1.8B,$315.0M,$3.0B,$518.0M,$389.0M,$23.0M,$170.0M,$31.0M,$74.0M,$18.0M,$197.0M,$526.0M,$419.0M
2018-01-01,NB,1.609674728940784,1.4546672621706118,1.368421052631579,2.0238095238095237,1.2465986394557824,0.9827586206896551,1.5290896646132786,2.239669421487603,1.5396825396825398,1.1666666666666667,1.6421052631578947,1.4736842105263157,1.4848484848484849,1.6666666666666667,1.1686046511627908,1.6296296296296295,2.091463414634146,1930000000,3257000000,312000000,85000000,733000000,57000000,2234000000,271000000,291000000,21000000,156000000,28000000,49000000,10000000,201000000,396000000,343000000,$1.9B,$3.3B,$312.0M,$85.0M,$733.0M,$57.0M,$2.2B,$271.0M,$291.0M,$21.0M,$156.0M,$28.0M,$49.0M,$10.0M,$201.0M,$396.0M,$343.0M
2018-01-01,QC,1.634565160616349,1.4692018221429985,1.4436781609195402,1.6218085106382978,1.293217815080547,1.6482084690553747,1.5420779549481145,1.7212259537006847,1.5426205552849488,1.2033898305084745,1.6924754634678298,1.540983606557377,1.5060240963855422,1.55,1.2145922746781115,1.6385964912280702,1.9737789203084832,25035000000,37090000000,3140000000,3049000000,9553000000,506000000,24371000000,5279000000,3167000000,213000000,1552000000,282000000,750000000,155000000,1132000000,5137000000,3839000000,$25.0B,$37.1B,$3.1B,$3.0B,$9.6B,$506.0M,$24.4B,$5.3B,$3.2B,$213.0M,$1.6B,$282.0M,$750.0M,$155.0M,$1.1B,$5.1B,$3.8B
2018-01-01,ON,1.5983545529000074,1.585231107666925,1.452684006640841,1.6082685223086368,1.6720641151455675,1.4610431423052157,1.5469671697652658,1.951478743068392,1.5472761427676893,1.1703470031545742,1.6503965832824894,1.5015290519877675,1.1825053995680346,1.5260115606936415,1.3667645824590853,1.3760373443983402,2.0447540011855363,42935000000,63414000000,5250000000,3929000000,20446000000,2269000000,38026000000,8446000000,4942000000,371000000,2705000000,491000000,1095000000,264000000,3257000000,7959000000,6899000000,$42.9B,$63.4B,$5.2B,$3.9B,$20.4B,$2.3B,$38.0B,$8.4B,$4.9B,$371.0M,$2.7B,$491.0M,$1.1B,$264.0M,$3.3B,$8.0B,$6.9B
2018-01-01,MB,1.7090734517522803,1.452624245239201,1.3371104815864023,1.6031746031746033,1.3226643598615917,2.072463768115942,1.5,2.2563451776649748,1.5,1.0740740740740742,1.5401459854014599,1.4074074074074074,1.44,1.7692307692307692,1.4874371859296482,1.5518207282913166,1.9925093632958801,3560000000,6255000000,472000000,303000000,1529000000,143000000,4182000000,889000000,543000000,29000000,211000000,38000000,72000000,23000000,296000000,554000000,532000000,$3.6B,$6.3B,$472.0M,$303.0M,$1.5B,$143.0M,$4.2B,$889.0M,$543.0M,$29.0M,$211.0M,$38.0M,$72.0M,$23.0M,$296.0M,$554.0M,$532.0M
2018-01-01,SK,1.70018281535649,1.4461722488038278,1.2615384615384615,1.6444444444444444,1.2424924924924925,1.95,1.5420634920634921,2.1066666666666665,1.54434250764526,1.0476190476190477,1.4414414414414414,1.3181818181818181,1.697674418604651,1.8,1.6218905472636815,1.6688741721854305,1.9727272727272727,2790000000,6045000000,328000000,148000000,1655000000,117000000,3886000000,632000000,505000000,22000000,160000000,29000000,73000000,18000000,326000000,504000000,434000000,$2.8B,$6.0B,$328.0M,$148.0M,$1.7B,$117.0M,$3.9B,$632.0M,$505.0M,$22.0M,$160.0M,$29.0M,$73.0M,$18.0M,$326.0M,$504.0M,$434.0M
2018-01-01,AB,1.55008268367588,1.456981568387404,1.4963768115942029,1.4947368421052631,1.3643648362008014,1.3033175355450237,1.4943832361201124,1.8065630397236614,1.4958402662229617,1.2135922330097086,1.7132075471698114,1.5566037735849056,1.1353135313531353,1.4074074074074074,1.2525714285714287,1.3637327677624602,2.061762034514078,13123000000,21422000000,2065000000,1136000000,5789000000,275000000,13835000000,2092000000,1798000000,125000000,908000000,165000000,344000000,76000000,1096000000,2572000000,2270000000,$13.1B,$21.4B,$2.1B,$1.1B,$5.8B,$275.0M,$13.8B,$2.1B,$1.8B,$125.0M,$908.0M,$165.0M,$344.0M,$76.0M,$1.1B,$2.6B,$2.3B
2018-01-01,BC,1.738598201711624,1.5705456361593209,1.4041055718475073,1.8567441860465117,1.507283834586466,1.461847389558233,1.5935248342780286,1.959272097053726,1.5939349112426036,1.3125,1.8461538461538463,1.6818181818181819,1.4094488188976377,1.5925925925925926,1.4508393285371703,1.673389355742297,2.316930775646372,16049000000,25157000000,2394000000,1996000000,6415000000,364000000,16587000000,2261000000,2155000000,168000000,1224000000,222000000,358000000,86000000,1210000000,2987000000,2778000000,$16.0B,$25.2B,$2.4B,$2.0B,$6.4B,$364.0M,$16.6B,$2.3B,$2.2B,$168.0M,$1.2B,$222.0M,$358.0M,$86.0M,$1.2B,$3.0B,$2.8B
2018-01-01,YT,1.7710843373493976,1.4680851063829787,1.3846153846153846,2.5,1.375,NA,1.4761904761904763,1.8095238095238095,1.5,1,1.5,1,1.75,1,3,1.608695652173913,2.3333333333333335,147000000,138000000,18000000,5000000,33000000,NA,93000000,38000000,12000000,1000000,6000000,1000000,7000000,1000000,12000000,37000000,21000000,$147.0M,$138.0M,$18.0M,$5.0M,$33.0M,NA,$93.0M,$38.0M,$12.0M,$1.0M,$6.0M,$1.0M,$7.0M,$1.0M,$12.0M,$37.0M,$21.0M
2018-01-01,NT,1.5144508670520231,1.58984375,1.2258064516129032,1.5,1.170731707317073,1.3333333333333333,1.6736842105263159,1.2173913043478262,1.68,1,1.4666666666666666,1.3333333333333333,1.5,1,1.8,1.56,2.16,262000000,407000000,38000000,9000000,48000000,4000000,318000000,28000000,42000000,3000000,22000000,4000000,12000000,1000000,9000000,78000000,54000000,$262.0M,$407.0M,$38.0M,$9.0M,$48.0M,$4.0M,$318.0M,$28.0M,$42.0M,$3.0M,$22.0M,$4.0M,$12.0M,$1.0M,$9.0M,$78.0M,$54.0M
2018-01-01,NU,1.7747747747747749,1.3714285714285714,1.2666666666666666,2,1.3428571428571427,1,1,2.1666666666666665,NA,2,1.375,1,2.2,1,1.5,2.1379310344827585,1.6470588235294117,197000000,48000000,19000000,4000000,47000000,1000000,1000000,26000000,NA,2000000,11000000,2000000,11000000,1000000,3000000,62000000,56000000,$197.0M,$48.0M,$19.0M,$4.0M,$47.0M,$1.0M,$1.0M,$26.0M,NA,$2.0M,$11.0M,$2.0M,$11.0M,$1.0M,$3.0M,$62.0M,$56.0M
2019-01-01,CA,1.6995634089501166,1.5666698893449467,1.467498036135114,1.708007224563516,1.4937401021902172,1.5504385964912282,1.5970453746042912,1.9916659034710138,1.5970116933737548,1.2226233453670277,1.7534374271731532,1.5110851808634773,1.3598194130925507,1.6168224299065421,1.4100989423404982,1.6248677621835108,2.0921174294960703,115227000000,178251000000,14945000000,11348000000,49991000000,4242000000,113510000000,21747000000,14750000000,1016000000,7524000000,1295000000,3012000000,692000000,8266000000,23039000000,18101000000,$115.2B,$178.3B,$14.9B,$11.3B,$50.0B,$4.2B,$113.5B,$21.7B,$14.8B,$1.0B,$7.5B,$1.3B,$3.0B,$692.0M,$8.3B,$23.0B,$18.1B
2019-01-01,NL,1.8326118326118326,1.4253375694996029,1.5555555555555556,1.8620689655172413,1.150220913107511,1.1666666666666667,1.5273509526736324,2.462686567164179,1.5235849056603774,1.25,1.8688524590163935,1.6666666666666667,1.5,2,1.791044776119403,1.8392857142857142,2.0294117647058822,1270000000,3589000000,210000000,54000000,781000000,14000000,2485000000,165000000,323000000,15000000,114000000,20000000,36000000,6000000,120000000,309000000,207000000,$1.3B,$3.6B,$210.0M,$54.0M,$781.0M,$14.0M,$2.5B,$165.0M,$323.0M,$15.0M,$114.0M,$20.0M,$36.0M,$6.0M,$120.0M,$309.0M,$207.0M
2019-01-01,PE,1.5445544554455446,1.6643952299829643,1.1470588235294117,1,1.5416666666666667,2,1.6997455470737914,2.1785714285714284,1.7058823529411764,1,1.4,1.3333333333333333,1.7142857142857142,2,1.16,1.6808510638297873,2,312000000,977000000,39000000,10000000,222000000,4000000,668000000,61000000,87000000,3000000,21000000,4000000,12000000,2000000,29000000,79000000,50000000,$312.0M,$977.0M,$39.0M,$10.0M,$222.0M,$4.0M,$668.0M,$61.0M,$87.0M,$3.0M,$21.0M,$4.0M,$12.0M,$2.0M,$29.0M,$79.0M,$50.0M
2019-01-01,NS,1.691150954308849,1.4878863826232247,1.5726141078838174,1.5258620689655173,1.3493353028064992,1.5308056872037914,1.5709237758707724,2.1497975708502026,1.5719844357976653,1.263157894736842,1.8333333333333333,1.5789473684210527,1.2622950819672132,1.5,1.2469135802469136,1.5365853658536586,2.3920454545454546,2924000000,5343000000,379000000,177000000,1827000000,323000000,3112000000,531000000,404000000,24000000,176000000,30000000,77000000,18000000,202000000,567000000,421000000,$2.9B,$5.3B,$379.0M,$177.0M,$1.8B,$323.0M,$3.1B,$531.0M,$404.0M,$24.0M,$176.0M,$30.0M,$77.0M,$18.0M,$202.0M,$567.0M,$421.0M
2019-01-01,NB,1.6980817347789825,1.4184903974988834,1.4166666666666667,2.0952380952380953,1.2448979591836735,1.0344827586206897,1.4804928131416837,2.355371900826446,1.4867724867724867,1.2222222222222223,1.736842105263158,1.4736842105263157,1.5454545454545454,1.6666666666666667,1.2325581395348837,1.8065843621399178,2.1402439024390243,2036000000,3176000000,323000000,88000000,732000000,60000000,2163000000,285000000,281000000,22000000,165000000,28000000,51000000,10000000,212000000,439000000,351000000,$2.0B,$3.2B,$323.0M,$88.0M,$732.0M,$60.0M,$2.2B,$285.0M,$281.0M,$22.0M,$165.0M,$28.0M,$51.0M,$10.0M,$212.0M,$439.0M,$351.0M
2019-01-01,QC,1.7025332985113606,1.5826104179045355,1.4901149425287357,1.672340425531915,1.3789088940029781,1.703583061889251,1.6668564920273348,1.7835017932833388,1.6673161227471993,1.2485875706214689,1.7895310796074155,1.540983606557377,1.5421686746987953,1.6,1.2585836909871244,1.7674641148325358,2.010796915167095,26076000000,39953000000,3241000000,3144000000,10186000000,523000000,26343000000,5470000000,3423000000,221000000,1641000000,282000000,768000000,160000000,1173000000,5541000000,3911000000,$26.1B,$40.0B,$3.2B,$3.1B,$10.2B,$523.0M,$26.3B,$5.5B,$3.4B,$221.0M,$1.6B,$282.0M,$768.0M,$160.0M,$1.2B,$5.5B,$3.9B
2019-01-01,ON,1.6638373911101183,1.5991550633702472,1.4714997232982845,1.6700777732296357,1.6732090284592738,1.5280103026400516,1.5665351287579838,2.051293900184843,1.5666875391358799,1.1892744479495267,1.7022574740695546,1.4678899082568808,1.232181425485961,1.5953757225433527,1.429290809903483,1.4930843706777317,2.0566093657379962,44694000000,63971000000,5318000000,4080000000,20460000000,2373000000,38507000000,8878000000,5004000000,377000000,2790000000,480000000,1141000000,276000000,3406000000,8636000000,6939000000,$44.7B,$64.0B,$5.3B,$4.1B,$20.5B,$2.4B,$38.5B,$8.9B,$5.0B,$377.0M,$2.8B,$480.0M,$1.1B,$276.0M,$3.4B,$8.6B,$6.9B
2019-01-01,MB,1.7762842054728756,1.486065954482118,1.3654390934844192,1.6507936507936507,1.352076124567474,2.130434782608696,1.5351506456241033,2.3629441624365484,1.5359116022099448,1.1111111111111112,1.5985401459854014,1.4074074074074074,1.48,1.8461538461538463,1.5326633165829147,1.6890756302521008,2.00749063670412,3700000000,6399000000,482000000,312000000,1563000000,147000000,4280000000,931000000,556000000,30000000,219000000,38000000,74000000,24000000,305000000,603000000,536000000,$3.7B,$6.4B,$482.0M,$312.0M,$1.6B,$147.0M,$4.3B,$931.0M,$556.0M,$30.0M,$219.0M,$38.0M,$74.0M,$24.0M,$305.0M,$603.0M,$536.0M
2019-01-01,SK,1.741620962827544,1.484688995215311,1.2461538461538462,1.6777777777777778,1.2372372372372373,2.0166666666666666,1.6007936507936509,2.2,1.6024464831804281,1,1.4324324324324325,1.2272727272727273,1.7674418604651163,1.9,1.6417910447761195,1.7847682119205297,1.9545454545454546,2858000000,6206000000,324000000,151000000,1648000000,121000000,4034000000,660000000,524000000,21000000,159000000,27000000,76000000,19000000,330000000,539000000,430000000,$2.9B,$6.2B,$324.0M,$151.0M,$1.6B,$121.0M,$4.0B,$660.0M,$524.0M,$21.0M,$159.0M,$27.0M,$76.0M,$19.0M,$330.0M,$539.0M,$430.0M
2019-01-01,AB,1.6099692889203874,1.4292321294973815,1.5050724637681159,1.5605263157894738,1.3158142823473957,1.3507109004739337,1.475156621300497,1.9248704663212435,1.4767054908485857,1.1941747572815533,1.7207547169811321,1.4811320754716981,1.2013201320132014,1.4814814814814814,1.3314285714285714,1.47932131495228,2.053587647593097,13630000000,21014000000,2077000000,1186000000,5583000000,285000000,13657000000,2229000000,1775000000,123000000,912000000,157000000,364000000,80000000,1165000000,2790000000,2261000000,$13.6B,$21.0B,$2.1B,$1.2B,$5.6B,$285.0M,$13.7B,$2.2B,$1.8B,$123.0M,$912.0M,$157.0M,$364.0M,$80.0M,$1.2B,$2.8B,$2.3B
2019-01-01,BC,1.8498537536561586,1.6842302409788987,1.4527859237536658,1.9786046511627906,1.605968045112782,1.5542168674698795,1.7125564415409742,2.1109185441941074,1.7137573964497042,1.359375,1.9411764705882353,1.6818181818181819,1.5078740157480315,1.7037037037037037,1.5599520383693046,1.8739495798319328,2.371976647206005,17076000000,26978000000,2477000000,2127000000,6835000000,387000000,17826000000,2436000000,2317000000,174000000,1287000000,222000000,383000000,92000000,1301000000,3345000000,2844000000,$17.1B,$27.0B,$2.5B,$2.1B,$6.8B,$387.0M,$17.8B,$2.4B,$2.3B,$174.0M,$1.3B,$222.0M,$383.0M,$92.0M,$1.3B,$3.3B,$2.8B
2019-01-01,YT,1.8433734939759037,1.7446808510638299,1.4615384615384615,3,2.125,1,1.5873015873015872,1.8571428571428572,1.625,1,1.75,1,1.75,1,3,1.6956521739130435,2.4444444444444446,153000000,164000000,19000000,6000000,51000000,1000000,100000000,39000000,13000000,1000000,7000000,1000000,7000000,1000000,12000000,39000000,22000000,$153.0M,$164.0M,$19.0M,$6.0M,$51.0M,$1.0M,$100.0M,$39.0M,$13.0M,$1.0M,$7.0M,$1.0M,$7.0M,$1.0M,$12.0M,$39.0M,$22.0M
2019-01-01,NT,1.583815028901734,1.6796875,1.2258064516129032,1.5,1.2926829268292683,1.3333333333333333,1.7578947368421052,1.3043478260869565,1.76,1,1.4666666666666666,1.3333333333333333,1.5,1,1.8,1.7,2.2,274000000,430000000,38000000,9000000,53000000,4000000,334000000,30000000,44000000,3000000,22000000,4000000,12000000,1000000,9000000,85000000,55000000,$274.0M,$430.0M,$38.0M,$9.0M,$53.0M,$4.0M,$334.0M,$30.0M,$44.0M,$3.0M,$22.0M,$4.0M,$12.0M,$1.0M,$9.0M,$85.0M,$55.0M
2019-01-01,NU,1.927927927927928,1.457142857142857,1.2666666666666666,2,1.4285714285714286,1,1,2.5833333333333335,NA,2,1.5,1,2.2,1,1.5,2.2758620689655173,1.8235294117647058,214000000,51000000,19000000,4000000,50000000,1000000,1000000,31000000,NA,2000000,12000000,2000000,11000000,1000000,3000000,66000000,62000000,$214.0M,$51.0M,$19.0M,$4.0M,$50.0M,$1.0M,$1.0M,$31.0M,NA,$2.0M,$12.0M,$2.0M,$11.0M,$1.0M,$3.0M,$66.0M,$62.0M
2020-01-01,CA,1.7701849612082952,1.7134746038302997,1.4375490966221525,1.7987658037326912,1.5032419995816775,1.6505847953216375,1.8010692930003518,2.154684494917117,1.8009961022087484,1.3008423586040914,1.574458168259147,1.6359393232205368,1.4492099322799097,1.7313084112149533,1.5066530194472876,1.729459059172015,2.1771844660194173,120015000000,194954000000,14640000000,11951000000,50309000000,4516000000,128011000000,23527000000,16634000000,1081000000,6756000000,1402000000,3210000000,741000000,8832000000,24522000000,18837000000,$120.0B,$195.0B,$14.6B,$12.0B,$50.3B,$4.5B,$128.0B,$23.5B,$16.6B,$1.1B,$6.8B,$1.4B,$3.2B,$741.0M,$8.8B,$24.5B,$18.8B
2020-01-01,NL,1.8167388167388168,1.4094519459888801,1.4666666666666666,1.8275862068965518,1.085419734904271,1.1666666666666667,1.5298094652735095,2.5522388059701493,1.528301886792453,1.3333333333333333,1.639344262295082,1.75,1.5,2,1.8208955223880596,1.8630952380952381,2.0392156862745097,1259000000,3549000000,198000000,53000000,737000000,14000000,2489000000,171000000,324000000,16000000,100000000,21000000,36000000,6000000,122000000,313000000,208000000,$1.3B,$3.5B,$198.0M,$53.0M,$737.0M,$14.0M,$2.5B,$171.0M,$324.0M,$16.0M,$100.0M,$21.0M,$36.0M,$6.0M,$122.0M,$313.0M,$208.0M
2020-01-01,PE,1.6485148514851484,1.7189097103918227,1.1470588235294117,1.1,1.5138888888888888,2,1.7811704834605597,2.392857142857143,1.7843137254901962,1,1.2666666666666666,1.3333333333333333,1.8571428571428572,2,1.28,1.851063829787234,2.12,333000000,1009000000,39000000,11000000,218000000,4000000,700000000,67000000,91000000,3000000,19000000,4000000,13000000,2000000,32000000,87000000,53000000,$333.0M,$1.0B,$39.0M,$11.0M,$218.0M,$4.0M,$700.0M,$67.0M,$91.0M,$3.0M,$19.0M,$4.0M,$13.0M,$2.0M,$32.0M,$87.0M,$53.0M
2020-01-01,NS,1.8357432041642567,1.5519353940406573,1.6016597510373445,1.6551724137931034,1.3138847858197933,1.7061611374407584,1.6951034830893488,2.4048582995951415,1.6964980544747081,1.368421052631579,1.6979166666666667,1.7894736842105263,1.4098360655737705,1.75,1.3950617283950617,1.7073170731707317,2.590909090909091,3174000000,5573000000,386000000,192000000,1779000000,360000000,3358000000,594000000,436000000,26000000,163000000,34000000,86000000,21000000,226000000,630000000,456000000,$3.2B,$5.6B,$386.0M,$192.0M,$1.8B,$360.0M,$3.4B,$594.0M,$436.0M,$26.0M,$163.0M,$34.0M,$86.0M,$21.0M,$226.0M,$630.0M,$456.0M
2020-01-01,NB,1.749791492910759,1.511835640911121,1.3903508771929824,2.119047619047619,1.2993197278911566,1.0862068965517242,1.5879534565366187,2.5041322314049586,1.597883597883598,1.3333333333333333,1.568421052631579,1.631578947368421,1.6363636363636365,1.8333333333333333,1.308139534883721,1.9218106995884774,2.225609756097561,2098000000,3385000000,317000000,89000000,764000000,63000000,2320000000,303000000,302000000,24000000,149000000,31000000,54000000,11000000,225000000,467000000,365000000,$2.1B,$3.4B,$317.0M,$89.0M,$764.0M,$63.0M,$2.3B,$303.0M,$302.0M,$24.0M,$149.0M,$31.0M,$54.0M,$11.0M,$225.0M,$467.0M,$365.0M
2020-01-01,QC,1.771415513188822,1.8590612002376707,1.4537931034482758,1.751063829787234,1.3940706646811967,1.8013029315960911,2.051442672741078,1.9285947179654386,2.0521188504627377,1.3220338983050848,1.5965103598691386,1.6612021857923498,1.6526104417670682,1.72,1.3487124463519313,1.882615629984051,2.0832904884318766,27131000000,46932000000,3162000000,3292000000,10298000000,553000000,32421000000,5915000000,4213000000,234000000,1464000000,304000000,823000000,172000000,1257000000,5902000000,4052000000,$27.1B,$46.9B,$3.2B,$3.3B,$10.3B,$553.0M,$32.4B,$5.9B,$4.2B,$234.0M,$1.5B,$304.0M,$823.0M,$172.0M,$1.3B,$5.9B,$4.1B
2020-01-01,ON,1.7399300126572854,1.708746843986701,1.4468732706142777,1.7576749897666804,1.7044488060189729,1.6258853831294269,1.7106301615068549,2.2153419593345656,1.7107075767063245,1.277602523659306,1.5454545454545454,1.6085626911314985,1.3099352051835853,1.7052023121387283,1.521191775073437,1.5938796680497926,2.1594546532305867,46738000000,68355000000,5229000000,4294000000,20842000000,2525000000,42049000000,9588000000,5464000000,405000000,2533000000,526000000,1213000000,295000000,3625000000,9219000000,7286000000,$46.7B,$68.4B,$5.2B,$4.3B,$20.8B,$2.5B,$42.0B,$9.6B,$5.5B,$405.0M,$2.5B,$526.0M,$1.2B,$295.0M,$3.6B,$9.2B,$7.3B
2020-01-01,MB,1.7930868939030244,1.5485369252206225,1.2974504249291785,1.6772486772486772,1.2984429065743945,2.1884057971014492,1.6402439024390243,2.4771573604060912,1.643646408839779,1.1111111111111112,1.3722627737226278,1.4444444444444444,1.54,1.9230769230769231,1.5879396984924623,1.7338935574229692,2.0187265917602994,3735000000,6668000000,458000000,317000000,1501000000,151000000,4573000000,976000000,595000000,30000000,188000000,39000000,77000000,25000000,316000000,619000000,539000000,$3.7B,$6.7B,$458.0M,$317.0M,$1.5B,$151.0M,$4.6B,$976.0M,$595.0M,$30.0M,$188.0M,$39.0M,$77.0M,$25.0M,$316.0M,$619.0M,$539.0M
2020-01-01,SK,1.8348567946374161,1.5564593301435408,1.2769230769230768,1.7666666666666666,1.216966966966967,2.1333333333333333,1.7154761904761904,2.37,1.7155963302752293,1.1428571428571428,1.3693693693693694,1.4545454545454546,1.8372093023255813,2,1.6517412935323383,1.923841059602649,2.0954545454545452,3011000000,6506000000,332000000,159000000,1621000000,128000000,4323000000,711000000,561000000,24000000,152000000,32000000,79000000,20000000,332000000,581000000,461000000,$3.0B,$6.5B,$332.0M,$159.0M,$1.6B,$128.0M,$4.3B,$711.0M,$561.0M,$24.0M,$152.0M,$32.0M,$79.0M,$20.0M,$332.0M,$581.0M,$461.0M
2020-01-01,AB,1.6387904559414128,1.5703597905189417,1.4471014492753622,1.6407894736842106,1.388404430827245,1.3981042654028435,1.644091596457118,2.09153713298791,1.6447587354409319,1.2135922330097086,1.4773584905660377,1.5377358490566038,1.2508250825082508,1.5925925925925926,1.4274285714285715,1.5238600212089077,2.0481380563124434,13874000000,23089000000,1997000000,1247000000,5891000000,295000000,15221000000,2422000000,1977000000,125000000,783000000,163000000,379000000,86000000,1249000000,2874000000,2255000000,$13.9B,$23.1B,$2.0B,$1.2B,$5.9B,$295.0M,$15.2B,$2.4B,$2.0B,$125.0M,$783.0M,$163.0M,$379.0M,$86.0M,$1.2B,$2.9B,$2.3B
2020-01-01,BC,1.9469179937168237,1.8228243226370333,1.434017595307918,2.118139534883721,1.5279605263157894,1.6706827309236947,1.9295801710058602,2.3162911611785097,1.9297337278106508,1.4609375,1.7616892911010558,1.8333333333333333,1.6496062992125984,1.8518518518518519,1.7038369304556356,2.0296918767507,2.5029190992493744,17972000000,29198000000,2445000000,2277000000,6503000000,416000000,20085000000,2673000000,2609000000,187000000,1168000000,242000000,419000000,100000000,1421000000,3623000000,3001000000,$18.0B,$29.2B,$2.4B,$2.3B,$6.5B,$416.0M,$20.1B,$2.7B,$2.6B,$187.0M,$1.2B,$242.0M,$419.0M,$100.0M,$1.4B,$3.6B,$3.0B
2020-01-01,YT,1.8674698795180722,1.8617021276595744,1.3846153846153846,2.5,2.25,NA,1.7142857142857142,1.9523809523809523,1.75,1,1.5,1,1.75,1,3.25,1.7391304347826086,2.4444444444444446,155000000,175000000,18000000,5000000,54000000,NA,108000000,41000000,14000000,1000000,6000000,1000000,7000000,1000000,13000000,40000000,22000000,$155.0M,$175.0M,$18.0M,$5.0M,$54.0M,NA,$108.0M,$41.0M,$14.0M,$1.0M,$6.0M,$1.0M,$7.0M,$1.0M,$13.0M,$40.0M,$22.0M
2020-01-01,NT,1.7109826589595376,1.81640625,1.2580645161290323,1.6666666666666667,1.2682926829268293,1.6666666666666667,1.9210526315789473,1.434782608695652,1.92,1,1.4,1.3333333333333333,1.75,2,2,1.88,2.4,296000000,465000000,39000000,10000000,52000000,5000000,365000000,33000000,48000000,3000000,21000000,4000000,14000000,2000000,10000000,94000000,60000000,$296.0M,$465.0M,$39.0M,$10.0M,$52.0M,$5.0M,$365.0M,$33.0M,$48.0M,$3.0M,$21.0M,$4.0M,$14.0M,$2.0M,$10.0M,$94.0M,$60.0M
2020-01-01,NU,2.054054054054054,1.4285714285714286,1.3333333333333333,2,1.4,1,1,2.6666666666666665,NA,2,1.375,1,2.4,2,1.5,2.5172413793103448,1.9411764705882353,228000000,50000000,20000000,4000000,49000000,1000000,1000000,32000000,NA,2000000,11000000,2000000,12000000,2000000,3000000,73000000,66000000,$228.0M,$50.0M,$20.0M,$4.0M,$49.0M,$1.0M,$1.0M,$32.0M,NA,$2.0M,$11.0M,$2.0M,$12.0M,$2.0M,$3.0M,$73.0M,$66.0M
2021-01-01,CA,1.8407770140712116,1.7923921354931138,1.50471327572663,1.8598735701384708,1.5307317656198642,1.648391812865497,1.9014139992965178,2.255609488048356,1.9013642269380684,1.444043321299639,1.6331857375903054,1.7677946324387397,1.4884875846501129,1.780373831775701,1.4907881269191403,1.8083080612172933,2.290453074433657,124801000000,203933000000,15324000000,12357000000,51229000000,4510000000,135143000000,24629000000,17561000000,1200000000,7008000000,1515000000,3297000000,762000000,8739000000,25640000000,19817000000,$124.8B,$203.9B,$15.3B,$12.4B,$51.2B,$4.5B,$135.1B,$24.6B,$17.6B,$1.2B,$7.0B,$1.5B,$3.3B,$762.0M,$8.7B,$25.6B,$19.8B
2021-01-01,NL,1.8614718614718615,1.4332803812549642,1.5185185185185186,2.0344827586206895,1.138438880706922,1.25,1.5427166564228643,2.4925373134328357,1.5377358490566038,1.5,1.6885245901639345,1.8333333333333333,1.4583333333333333,2,1.8059701492537314,1.9107142857142858,2.1372549019607843,1290000000,3609000000,205000000,59000000,773000000,15000000,2510000000,167000000,326000000,18000000,103000000,22000000,35000000,6000000,121000000,321000000,218000000,$1.3B,$3.6B,$205.0M,$59.0M,$773.0M,$15.0M,$2.5B,$167.0M,$326.0M,$18.0M,$103.0M,$22.0M,$35.0M,$6.0M,$121.0M,$321.0M,$218.0M
