,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
449,Marital status (original),Union de fait,2018,total_causes,2.2412342495688,3.1679523401566456,2.1020743903099484,2.3803941088276512,762,Total number of causes supported,Average number of causes supported,CA (without QC),,
450,Marital status (original),Veuf.ve,2018,total_causes,2.7847815377957583,2.7464013406920245,2.6348809884249857,2.934682087166531,1008,Total number of causes supported,Average number of causes supported,CA (without QC),,
451,Marital status (original),Séparé.e,2018,total_causes,2.3874807283998263,4.546111966152151,2.174751045146118,2.6002104116535336,329,Total number of causes supported,Average number of causes supported,CA (without QC),,
452,Marital status (original),divorcé.e,2018,total_causes,2.6302175410938324,2.897935126720317,2.480825170120416,2.779609912067249,883,Total number of causes supported,Average number of causes supported,CA (without QC),,
453,Marital status (original),"Célibataire, jamais marié.e",2018,total_causes,2.110702678054957,2.417564625492717,2.0106904173012787,2.2107149388086347,1767,Total number of causes supported,Average number of causes supported,CA (without QC),,
454,Situation d'activité,Employé.e,2018,total_causes,2.5045565238883007,1.1428860281123112,2.448454070710705,2.560658977065897,5670,Total number of causes supported,Average number of causes supported,CA (without QC),,
455,Situation d'activité,Au chômage,2018,total_causes,2.254435731085065,8.86884808537341,1.8625556709677198,2.6463157912024102,186,Total number of causes supported,Average number of causes supported,CA (without QC),,
456,Situation d'activité,Pas dans la population active,2018,total_causes,2.5732319327783864,1.404062608141612,2.502418850727051,2.6440450148297217,3836,Total number of causes supported,Average number of causes supported,CA (without QC),,
457,Situation d'activité,Unable to determine,2018,total_causes,2.6366336139734483,2.4625149183052337,2.509378060040196,2.763889167906701,953,Total number of causes supported,Average number of causes supported,CA (without QC),,
458,Personal income category,Moins de 25 000 $,2018,total_causes,2.3019707223739574,1.6395866259469511,2.227996185667781,2.375945259080133,2653,Total number of causes supported,Average number of causes supported,CA (without QC),,
459,Personal income category,25 000 $ à 49 999 $,2018,total_causes,2.4860303461913618,1.68326469248022,2.4040127700301697,2.5680479223525543,3120,Total number of causes supported,Average number of causes supported,CA (without QC),,
460,Personal income category,"$50,000 to $74,999",2018,total_causes,2.618383658506499,1.8724978191835828,2.5222882375842044,2.714479079428793,2243,Total number of causes supported,Average number of causes supported,CA (without QC),,
461,Personal income category,75 000 $ à 99 999 $,2018,total_causes,2.834841107142055,1.9611090806046083,2.725878229706455,2.943803984577656,1328,Total number of causes supported,Average number of causes supported,CA (without QC),,
462,Personal income category,100 000 $ à 124 999 $,2018,total_causes,2.884729467790486,2.906400939931548,2.7204025508335965,3.049056384747375,579,Total number of causes supported,Average number of causes supported,CA (without QC),,
463,Personal income category,125 000 $ et plus,2018,total_causes,2.983763059421767,2.8651186060019604,2.8162089711980003,3.1513171476455333,722,Total number of causes supported,Average number of causes supported,CA (without QC),,
464,Frequency of religious attendance,Au moins 1 fois par semaine,2018,total_causes,2.8457354163006783,1.8551598420724151,2.7422631539792266,2.94920767862213,1994,Total number of causes supported,Average number of causes supported,CA (without QC),,
465,Frequency of religious attendance,Au moins 1 fois par mois,2018,total_causes,2.903890727944784,2.8761386149844337,2.7401946877289998,3.0675867681605684,950,Total number of causes supported,Average number of causes supported,CA (without QC),,
466,Frequency of religious attendance,Au moins 3 fois par mois,2018,total_causes,2.6733451570805684,2.9031558223151834,2.5212296561563603,2.825460658004776,923,Total number of causes supported,Average number of causes supported,CA (without QC),,
467,Frequency of religious attendance,1 ou 2 fois par an,2018,total_causes,2.512440052337064,2.810426797812494,2.374046429919765,2.6508336747543617,1366,Total number of causes supported,Average number of causes supported,CA (without QC),,
468,Frequency of religious attendance,Pas du tout,2018,total_causes,2.290962435265545,1.2267591481886937,2.2358784486032004,2.3460464219278903,4530,Total number of causes supported,Average number of causes supported,CA (without QC),,
469,Statut d'immigration,Né.e au Canada,2018,total_causes,2.57943595554955,0.9797076617296449,2.5299058395893583,2.628966071509742,7990,Total number of causes supported,Average number of causes supported,CA (without QC),,
470,Statut d'immigration,Naturalisé.e,2018,total_causes,2.36948204826238,1.8484591157347523,2.2836377681432207,2.455326328381539,1607,Total number of causes supported,Average number of causes supported,CA (without QC),,
471,Statut d'immigration,Non canadien.ne,2018,total_causes,2.423993045009689,8.71904093768529,2.009756722833949,2.8382293671854293,169,Total number of causes supported,Average number of causes supported,CA (without QC),,
472,Statut d'immigration,Unknown,2018,total_causes,2.608693114666805,2.700250846176804,2.4706307861513332,2.7467554431822774,879,Total number of causes supported,Average number of causes supported,CA (without QC),,
473,Age group,15 à 24 ans,2018,total_causes,1.8150361276883809,10.10518387277523,1.4555537667844898,2.1745184885922715,42,Total number of causes supported,Average number of causes supported,AB,,
474,Age group,25 à 34 ans,2018,total_causes,2.2566909642416983,5.434043290941778,2.0163414354801024,2.497040493003293,132,Total number of causes supported,Average number of causes supported,AB,,
475,Age group,35 à 44 ans,2018,total_causes,2.6611917768713225,5.031733941418885,2.3987445833178658,2.9236389704247787,183,Total number of causes supported,Average number of causes supported,AB,,
476,Age group,45 à 54 ans,2018,total_causes,2.501511613005598,4.908870639376937,2.26083593610049,2.7421872899107065,173,Total number of causes supported,Average number of causes supported,AB,,
477,Age group,55 à 64 ans,2018,total_causes,2.629358601857436,4.749603689395518,2.384590237820144,2.874126965894728,252,Total number of causes supported,Average number of causes supported,AB,,
478,Age group,65 à 74 ans,2018,total_causes,2.793879874935294,5.006622130886608,2.5197220568094703,3.0680376930611186,139,Total number of causes supported,Average number of causes supported,AB,,
479,Age group,75 ans et plus,2018,total_causes,2.432528963058464,7.044516980437791,2.096669699585477,2.7683882265314503,92,Total number of causes supported,Average number of causes supported,AB,,
480,Age group,15 à 24 ans,2018,total_causes,2.0547722934918418,7.715799455723952,1.744035468961119,2.3655091180225662,107,Total number of causes supported,Average number of causes supported,AT,,
481,Age group,25 à 34 ans,2018,total_causes,2.4571806209023235,4.284380755414956,2.25084546407938,2.663515777725268,261,Total number of causes supported,Average number of causes supported,AT,,
482,Age group,35 à 44 ans,2018,total_causes,2.792671719633817,3.379825952857185,2.607675729666768,2.9776677096008664,461,Total number of causes supported,Average number of causes supported,AT,,
483,Age group,45 à 54 ans,2018,total_causes,2.8787596703578138,3.143656290123483,2.7013862431647597,3.0561330975508683,548,Total number of causes supported,Average number of causes supported,AT,,
484,Age group,55 à 64 ans,2018,total_causes,3.0374174541448475,2.5537653551477644,2.885385959125661,3.1894489491640337,755,Total number of causes supported,Average number of causes supported,AT,,
485,Age group,65 à 74 ans,2018,total_causes,3.219873840898923,2.410443892395151,3.0677546615879807,3.3719930202098656,700,Total number of causes supported,Average number of causes supported,AT,,
486,Age group,75 ans et plus,2018,total_causes,3.0625469699815584,3.2374650075499103,2.8682187233481597,3.2568752166149566,380,Total number of causes supported,Average number of causes supported,AT,,
487,Age group,15 à 24 ans,2018,total_causes,1.762419410379341,10.31417378304054,1.4061391157194376,2.118699705039244,49,Total number of causes supported,Average number of causes supported,BC,,
488,Age group,25 à 34 ans,2018,total_causes,2.1458224759282776,4.832148586464967,1.9425951226875176,2.349049829169038,162,Total number of causes supported,Average number of causes supported,BC,,
489,Age group,35 à 44 ans,2018,total_causes,2.425918853444748,4.9616263656755795,2.1900077307395227,2.6618299761499733,228,Total number of causes supported,Average number of causes supported,BC,,
490,Age group,45 à 54 ans,2018,total_causes,2.4369038019430604,4.68199084809726,2.21328050970058,2.660527094185541,247,Total number of causes supported,Average number of causes supported,BC,,
491,Age group,55 à 64 ans,2018,total_causes,2.5394388248055955,4.290174419411645,2.3259078930361774,2.7529697565750144,314,Total number of causes supported,Average number of causes supported,BC,,
492,Age group,65 à 74 ans,2018,total_causes,2.529151442055571,3.9678910434228163,2.3324612682039985,2.7258416159071435,333,Total number of causes supported,Average number of causes supported,BC,,
493,Age group,75 ans et plus,2018,total_causes,2.7162396062192453,6.0445015038383385,2.394446557412968,3.0380326550255226,199,Total number of causes supported,Average number of causes supported,BC,,
494,Age group,15 à 24 ans,2018,total_causes,1.881082951247195,8.249772750074609,1.5769258056209727,2.1852400968734167,99,Total number of causes supported,Average number of causes supported,ON,,
495,Age group,25 à 34 ans,2018,total_causes,2.1915794101157675,4.094350444974821,2.0157099968099903,2.367448823421545,375,Total number of causes supported,Average number of causes supported,ON,,
496,Age group,35 à 44 ans,2018,total_causes,2.532507765026072,3.02977280259037,2.382121234747667,2.6828942953044765,510,Total number of causes supported,Average number of causes supported,ON,,
497,Age group,45 à 54 ans,2018,total_causes,2.6592901560335283,2.7521573858133244,2.5158446050662358,2.8027357070008194,552,Total number of causes supported,Average number of causes supported,ON,,
498,Age group,55 à 64 ans,2018,total_causes,2.7443379204019047,2.8112762251851127,2.5931248968175598,2.8955509439862515,687,Total number of causes supported,Average number of causes supported,ON,,
499,Age group,65 à 74 ans,2018,total_causes,2.8832647539385223,3.0815290809484166,2.709124615791456,3.0574048920855885,648,Total number of causes supported,Average number of causes supported,ON,,
500,Age group,75 ans et plus,2018,total_causes,2.6224878972347967,3.351446143562653,2.4502241744646382,2.794751620004956,418,Total number of causes supported,Average number of causes supported,ON,,
501,Age group,15 à 24 ans,2018,total_causes,1.7766350282593546,8.625435012165163,1.4762852478173565,2.076984808701353,65,Total number of causes supported,Average number of causes supported,PR,,
502,Age group,25 à 34 ans,2018,total_causes,2.4045602951962795,3.782216377016208,2.2263100510174527,2.582810539375106,209,Total number of causes supported,Average number of causes supported,PR,,
503,Age group,35 à 44 ans,2018,total_causes,2.707120532561447,4.708386733817592,2.4573001832671357,2.956940881855759,234,Total number of causes supported,Average number of causes supported,PR,,
504,Age group,45 à 54 ans,2018,total_causes,2.6993366589160925,4.033470797553787,2.485941746674248,2.912731571157937,230,Total number of causes supported,Average number of causes supported,PR,,
505,Age group,55 à 64 ans,2018,total_causes,2.8058804925579848,3.5539385100577547,2.6104343199456803,3.001326665170289,339,Total number of causes supported,Average number of causes supported,PR,,
506,Age group,65 à 74 ans,2018,total_causes,2.866112941554248,3.618332502529774,2.66285390415339,3.0693719789551066,319,Total number of causes supported,Average number of causes supported,PR,,
507,Age group,75 ans et plus,2018,total_causes,2.762849805005185,4.938211960126735,2.495441374946367,3.030258235064003,203,Total number of causes supported,Average number of causes supported,PR,,
508,Age group,15 à 24 ans,2018,total_causes,2.0339583477063563,9.499541805798172,1.6552605283318658,2.4126561670808466,44,Total number of causes supported,Average number of causes supported,QC,,
509,Age group,25 à 34 ans,2018,total_causes,2.179741136503818,4.7226365179809715,1.9779799921967507,2.381502280810885,154,Total number of causes supported,Average number of causes supported,QC,,
510,Age group,35 à 44 ans,2018,total_causes,2.370664555916384,3.688565846423271,2.199278399875214,2.5420507119575544,254,Total number of causes supported,Average number of causes supported,QC,,
511,Age group,45 à 54 ans,2018,total_causes,2.512237719715382,5.2015032436863535,2.256121138103139,2.7683543013276246,204,Total number of causes supported,Average number of causes supported,QC,,
512,Age group,55 à 64 ans,2018,total_causes,2.57964536584387,3.3749997646528564,2.4090049724075877,2.7502857592801537,354,Total number of causes supported,Average number of causes supported,QC,,
513,Age group,65 à 74 ans,2018,total_causes,2.641388295601053,3.9898901580136235,2.434830647599477,2.84794594360263,300,Total number of causes supported,Average number of causes supported,QC,,
514,Age group,75 ans et plus,2018,total_causes,2.663243032899036,4.3917267432703735,2.4340010265844434,2.892485039213629,199,Total number of causes supported,Average number of causes supported,QC,,
515,Gender,Hommes,2018,total_causes,2.3186746030966883,3.7129669169262938,2.1499381267146758,2.487411079478701,455,Total number of causes supported,Average number of causes supported,AB,,
516,Gender,Femmes,2018,total_causes,2.5641784500359326,2.7465646981060123,2.4261444190841988,2.7022124809876664,558,Total number of causes supported,Average number of causes supported,AB,,
517,Gender,Hommes,2018,total_causes,2.6839270378968094,1.918067124888135,2.5830290285025086,2.7848250472911107,1334,Total number of causes supported,Average number of causes supported,AT,,
518,Gender,Femmes,2018,total_causes,2.9730982675458186,1.7967159003224007,2.8684006579861125,3.0777958771055256,1878,Total number of causes supported,Average number of causes supported,AT,,
519,Gender,Hommes,2018,total_causes,2.285004193687914,3.0498809299301333,2.1484144855852465,2.421593901790581,609,Total number of causes supported,Average number of causes supported,BC,,
520,Gender,Femmes,2018,total_causes,2.4724045615917394,2.524176938241648,2.3500873923428123,2.594721730840666,923,Total number of causes supported,Average number of causes supported,BC,,
521,Gender,Hommes,2018,total_causes,2.428270026230255,2.0285266167648865,2.331725916817871,2.5248141356426386,1400,Total number of causes supported,Average number of causes supported,ON,,
522,Gender,Femmes,2018,total_causes,2.608858338897332,1.6865987005974623,2.5226180207577644,2.6950986570368998,1889,Total number of causes supported,Average number of causes supported,ON,,
523,Gender,Hommes,2018,total_causes,2.475942023739639,2.74874704072592,2.342552003966634,2.6093320435126444,678,Total number of causes supported,Average number of causes supported,PR,,
524,Gender,Femmes,2018,total_causes,2.719551932567895,2.2994580490874608,2.5969856714005006,2.8421181937352884,921,Total number of causes supported,Average number of causes supported,PR,,
525,Gender,Hommes,2018,total_causes,2.4184915921727392,2.6937224147768286,2.2908049362571328,2.5461782480883453,673,Total number of causes supported,Average number of causes supported,QC,,
526,Gender,Femmes,2018,total_causes,2.458019924803458,2.401133882783061,2.342342165898854,2.573697683708062,836,Total number of causes supported,Average number of causes supported,QC,,
527,Education,Sans diplôme d'études secondaires,2018,total_causes,1.7529564461500933,7.877737354572325,1.4822985422991912,2.0236143500009955,60,Total number of causes supported,Average number of causes supported,AB,,
528,Education,Diplôme d'études secondaires,2018,total_causes,2.377479355967401,4.449807536634208,2.1701283852551905,2.5848303266796124,202,Total number of causes supported,Average number of causes supported,AB,,
529,Education,Diplôme post-secondaire,2018,total_causes,2.5130154488789977,3.7390585485210663,2.3288511198286934,2.6971797779293016,361,Total number of causes supported,Average number of causes supported,AB,,
530,Education,Diplôme universtaire,2018,total_causes,2.649360020341185,4.1087152812553756,2.436008807169824,2.8627112335125457,302,Total number of causes supported,Average number of causes supported,AB,,
531,Education,Sans diplôme d'études secondaires,2018,total_causes,2.5142800179220517,4.896271862876713,2.2729967209006867,2.7555633149434176,269,Total number of causes supported,Average number of causes supported,AT,,
532,Education,Diplôme d'études secondaires,2018,total_causes,2.57464614290142,3.1462791405646318,2.4158781734603045,2.7334141123425346,670,Total number of causes supported,Average number of causes supported,AT,,
533,Education,Diplôme post-secondaire,2018,total_causes,2.9178491266925013,2.0998189677714647,2.7977630164935468,3.0379352368914545,1045,Total number of causes supported,Average number of causes supported,AT,,
534,Education,Diplôme universtaire,2018,total_causes,3.1609322232971597,2.5359829273807977,3.003820135325061,3.318044311269257,843,Total number of causes supported,Average number of causes supported,AT,,
535,Education,Sans diplôme d'études secondaires,2018,total_causes,1.951889043221076,8.05224570637972,1.6438397365183015,2.259938349923849,98,Total number of causes supported,Average number of causes supported,BC,,
536,Education,Diplôme d'études secondaires,2018,total_causes,2.1664090089532633,4.956905454746846,1.95593465771954,2.376883360186985,289,Total number of causes supported,Average number of causes supported,BC,,
537,Education,Diplôme post-secondaire,2018,total_causes,2.4281951602963825,3.6872858628053775,2.25271077106328,2.6036795495294847,469,Total number of causes supported,Average number of causes supported,BC,,
538,Education,Diplôme universtaire,2018,total_causes,2.6055703495263303,2.990633396618486,2.4528439641522364,2.7582967349004237,569,Total number of causes supported,Average number of causes supported,BC,,
539,Education,Sans diplôme d'études secondaires,2018,total_causes,2.2502678271640857,5.6270123767106055,2.002091603222664,2.4984440511055075,239,Total number of causes supported,Average number of causes supported,ON,,
540,Education,Diplôme d'études secondaires,2018,total_causes,2.306363653275289,3.3239092362507217,2.1561100026663285,2.45661730388425,609,Total number of causes supported,Average number of causes supported,ON,,
541,Education,Diplôme post-secondaire,2018,total_causes,2.5199699352123694,2.115906358401399,2.415464255549677,2.62447561487506,1011,Total number of causes supported,Average number of causes supported,ON,,
542,Education,Diplôme universtaire,2018,total_causes,2.720229668529216,2.1274124167293507,2.6068055654476066,2.833653771610825,1212,Total number of causes supported,Average number of causes supported,ON,,
543,Education,Sans diplôme d'études secondaires,2018,total_causes,1.9693167661366435,5.561750196511119,1.7546448917985544,2.1839886404747317,132,Total number of causes supported,Average number of causes supported,PR,,
544,Education,Diplôme d'études secondaires,2018,total_causes,2.352936863031632,3.794121792178192,2.177964429308347,2.5279092967549164,385,Total number of causes supported,Average number of causes supported,PR,,
545,Education,Diplôme post-secondaire,2018,total_causes,2.5209095020285237,3.1015759465342745,2.367663989414849,2.6741550146421984,497,Total number of causes supported,Average number of causes supported,PR,,
546,Education,Diplôme universtaire,2018,total_causes,2.9875168449904947,3.0301285875903714,2.810089925432583,3.1649437645484078,395,Total number of causes supported,Average number of causes supported,PR,,
547,Education,Sans diplôme d'études secondaires,2018,total_causes,2.2944025542153907,5.219076665605262,2.059703475433958,2.529101632996824,166,Total number of causes supported,Average number of causes supported,QC,,
548,Education,Diplôme d'études secondaires,2018,total_causes,2.3880014041537088,4.2115091518711205,2.1908860668026677,2.5851167415047502,283,Total number of causes supported,Average number of causes supported,QC,,
549,Education,Diplôme post-secondaire,2018,total_causes,2.408539846868472,2.7984211166864643,2.2764361424996378,2.5406435512373053,502,Total number of causes supported,Average number of causes supported,QC,,
550,Education,Diplôme universtaire,2018,total_causes,2.5952077090274965,3.514540040155293,2.4164401504281208,2.7739752676268723,446,Total number of causes supported,Average number of causes supported,QC,,
551,Marital status (original),Marié.e,2018,total_causes,2.571789790995631,2.867048894541763,2.4272728838620607,2.716306698129201,600,Total number of causes supported,Average number of causes supported,AB,,
552,Marital status (original),Union de fait,2018,total_causes,2.2154839149953007,8.920239195182319,1.828143162088513,2.6028246679020888,64,Total number of causes supported,Average number of causes supported,AB,,
553,Marital status (original),Veuf.ve,2018,total_causes,2.872105262465061,8.522342443663295,2.3923636122053478,3.351846912724775,66,Total number of causes supported,Average number of causes supported,AB,,
554,Marital status (original),Séparé.e,2018,total_causes,2.544129422711626,12.003223408400785,1.945600445746539,3.1426583996767126,29,Total number of causes supported,Average number of causes supported,AB,,
555,Marital status (original),divorcé.e,2018,total_causes,2.4681874794169287,6.453746367211279,2.155983719153591,2.7803912396802666,89,Total number of causes supported,Average number of causes supported,AB,,
556,Marital status (original),"Célibataire, jamais marié.e",2018,total_causes,2.09828135208886,6.159018333220217,1.8449882815049168,2.3515744226728033,165,Total number of causes supported,Average number of causes supported,AB,,
557,Marital status (original),Marié.e,2018,total_causes,3.057313700877425,1.4964857449399371,2.9676409117912628,3.1469864899635875,1772,Total number of causes supported,Average number of causes supported,AT,,
558,Marital status (original),Union de fait,2018,total_causes,2.4248829753626793,4.621101040081798,2.205256678026897,2.6445092726984605,256,Total number of causes supported,Average number of causes supported,AT,,
559,Marital status (original),Veuf.ve,2018,total_causes,2.9086175718904865,3.8598935439066975,2.6885733132559757,3.1286618305249982,349,Total number of causes supported,Average number of causes supported,AT,,
560,Marital status (original),Séparé.e,2018,total_causes,2.9238149099337036,8.588070321487809,2.4316693635406907,3.4159604563267165,95,Total number of causes supported,Average number of causes supported,AT,,
561,Marital status (original),divorcé.e,2018,total_causes,2.9999456165107152,4.751313774525694,2.720578564601297,3.2793126684201335,241,Total number of causes supported,Average number of causes supported,AT,,
562,Marital status (original),"Célibataire, jamais marié.e",2018,total_causes,2.3568589857311153,3.810321146631875,2.180846583253718,2.532871388208512,499,Total number of causes supported,Average number of causes supported,AT,,
563,Marital status (original),Marié.e,2018,total_causes,2.5352616227050047,2.3819192441203727,2.416903544021622,2.6536197013883878,807,Total number of causes supported,Average number of causes supported,BC,,
564,Marital status (original),Union de fait,2018,total_causes,2.320955371093442,6.767828109670843,2.013087619104741,2.6288231230821433,131,Total number of causes supported,Average number of causes supported,BC,,
565,Marital status (original),Veuf.ve,2018,total_causes,2.6067236693336038,6.477232038101766,2.2757964106278576,2.93765092803935,138,Total number of causes supported,Average number of causes supported,BC,,
566,Marital status (original),Séparé.e,2018,total_causes,2.2470074670941806,15.226937371191411,1.5764049671076847,2.9176099670806765,38,Total number of causes supported,Average number of causes supported,BC,,
567,Marital status (original),divorcé.e,2018,total_causes,2.509926060741411,7.5102416784206065,2.140469884011876,2.879382237470946,154,Total number of causes supported,Average number of causes supported,BC,,
568,Marital status (original),"Célibataire, jamais marié.e",2018,total_causes,1.947817060870925,4.5769585943910664,1.7730847421510127,2.122549379590839,264,Total number of causes supported,Average number of causes supported,BC,,
569,Marital status (original),Marié.e,2018,total_causes,2.7172609031698034,1.56559937811609,2.6338812525070407,2.800640553832566,1864,Total number of causes supported,Average number of causes supported,ON,,
570,Marital status (original),Union de fait,2018,total_causes,2.0913794502277985,5.0846723924072315,1.8829572847929992,2.2998016156625978,207,Total number of causes supported,Average number of causes supported,ON,,
571,Marital status (original),Veuf.ve,2018,total_causes,2.7462464011111183,4.672413104797389,2.494751708068375,2.9977410941538616,285,Total number of causes supported,Average number of causes supported,ON,,
572,Marital status (original),Séparé.e,2018,total_causes,2.326481908987271,6.5110312565141335,2.0295905545640625,2.62337326341048,117,Total number of causes supported,Average number of causes supported,ON,,
573,Marital status (original),divorcé.e,2018,total_causes,2.6961890598811795,4.545757492868893,2.4559715302413063,2.936406589521052,271,Total number of causes supported,Average number of causes supported,ON,,
574,Marital status (original),"Célibataire, jamais marié.e",2018,total_causes,2.118911409511661,4.005461687633137,1.9525649842047912,2.2852578348185317,545,Total number of causes supported,Average number of causes supported,ON,,
575,Marital status (original),Marié.e,2018,total_causes,2.797767690916624,2.1875465464792723,2.677813052969476,2.9177223288637717,853,Total number of causes supported,Average number of causes supported,PR,,
576,Marital status (original),Union de fait,2018,total_causes,2.6290394752491304,5.675599554421079,2.3365858938751902,2.9214930566230715,104,Total number of causes supported,Average number of causes supported,PR,,
577,Marital status (original),Veuf.ve,2018,total_causes,3.0318614192837035,5.081120078426056,2.7299240296784992,3.333798808888908,170,Total number of causes supported,Average number of causes supported,PR,,
578,Marital status (original),Séparé.e,2018,total_causes,2.284380724593717,12.064364808500473,1.7442224428203863,2.824539006367049,50,Total number of causes supported,Average number of causes supported,PR,,
579,Marital status (original),divorcé.e,2018,total_causes,2.3894947893496923,5.6599183920940055,2.12442248828629,2.6545670904130945,128,Total number of causes supported,Average number of causes supported,PR,,
580,Marital status (original),"Célibataire, jamais marié.e",2018,total_causes,2.1221349487896046,4.346778073690907,1.9413390575872669,2.3029308399919417,294,Total number of causes supported,Average number of causes supported,PR,,
581,Marital status (original),Marié.e,2018,total_causes,2.5474878317580143,2.8386044909002264,2.405756752312772,2.689218911203256,567,Total number of causes supported,Average number of causes supported,QC,,
582,Marital status (original),Union de fait,2018,total_causes,2.4700862303846214,3.61002699951529,2.29531471344801,2.644857747321233,340,Total number of causes supported,Average number of causes supported,QC,,
583,Marital status (original),Veuf.ve,2018,total_causes,2.561768195126628,5.256393082918613,2.2978460966765066,2.8256902935767485,135,Total number of causes supported,Average number of causes supported,QC,,
584,Marital status (original),Séparé.e,2018,total_causes,2.2081230445549176,9.109484988691788,1.813878959955481,2.6023671291543544,46,Total number of causes supported,Average number of causes supported,QC,,
585,Marital status (original),divorcé.e,2018,total_causes,2.4208526709562075,5.261508596864466,2.171205450423187,2.670499891489228,148,Total number of causes supported,Average number of causes supported,QC,,
586,Marital status (original),"Célibataire, jamais marié.e",2018,total_causes,2.1815278363081108,4.734123256885425,1.9791101712065349,2.383945501409686,273,Total number of causes supported,Average number of causes supported,QC,,
587,Situation d'activité,Employé.e,2018,total_causes,2.4664134895116474,3.025141972757859,2.320175657717264,2.6126513213060307,601,Total number of causes supported,Average number of causes supported,AB,,
588,Situation d'activité,Au chômage,2018,total_causes,2.011378599604408,13.005065107051164,1.4986890715693284,2.5240681276394867,28,Total number of causes supported,Average number of causes supported,AB,,
589,Situation d'activité,Pas dans la population active,2018,total_causes,2.4675511883287427,3.8266834134253145,2.282480859900499,2.6526215167569864,295,Total number of causes supported,Average number of causes supported,AB,,
590,Situation d'activité,Unable to determine,2018,total_causes,2.5093858113041505,7.741947097635733,2.128613177125209,2.890158445483092,89,Total number of causes supported,Average number of causes supported,AB,,
591,Situation d'activité,Employé.e,2018,total_causes,2.7609688939684576,1.8984406614223928,2.6582366837122677,2.863701104224648,1568,Total number of causes supported,Average number of causes supported,AT,,
592,Situation d'activité,Au chômage,2018,total_causes,2.298505102460314,11.86954641367578,1.7637835535586313,2.833226651361997,49,Total number of causes supported,Average number of causes supported,AT,,
593,Situation d'activité,Pas dans la population active,2018,total_causes,2.9315694306347204,2.1843781954610133,2.8060600726229383,3.0570787886465025,1242,Total number of causes supported,Average number of causes supported,AT,,
594,Situation d'activité,Unable to determine,2018,total_causes,3.0411386438989627,3.734607476892743,2.8185365356317607,3.2637407521661648,353,Total number of causes supported,Average number of causes supported,AT,,
595,Situation d'activité,Employé.e,2018,total_causes,2.4516109291801182,2.721494743095662,2.3208412255330257,2.5823806328272108,845,Total number of causes supported,Average number of causes supported,BC,,
596,Situation d'activité,Au chômage,2018,total_causes,1.822776444114005,16.671768133474526,1.2271648266039719,2.418388061624038,26,Total number of causes supported,Average number of causes supported,BC,,*
597,Situation d'activité,Pas dans la population active,2018,total_causes,2.3425601972462053,3.1802484577768926,2.196544380661384,2.488576013831026,548,Total number of causes supported,Average number of causes supported,BC,,
598,Situation d'activité,Unable to determine,2018,total_causes,2.301364368725383,5.874885082721704,2.0363723145912918,2.566356422859475,113,Total number of causes supported,Average number of causes supported,BC,,
599,Situation d'activité,Employé.e,2018,total_causes,2.4889652376128235,1.6752249266163697,2.407243037797416,2.570687437428231,1799,Total number of causes supported,Average number of causes supported,ON,,
600,Situation d'activité,Au chômage,2018,total_causes,2.4438293307534997,12.866809775144178,1.8275326279723587,3.06012603353464,65,Total number of causes supported,Average number of causes supported,ON,,
601,Situation d'activité,Pas dans la population active,2018,total_causes,2.582526286019891,2.309955988165334,2.465604202173973,2.6994483698658103,1199,Total number of causes supported,Average number of causes supported,ON,,
602,Situation d'activité,Unable to determine,2018,total_causes,2.6238159827652225,4.471771708567566,2.393851329325092,2.8537806362053533,226,Total number of causes supported,Average number of causes supported,ON,,
603,Situation d'activité,Employé.e,2018,total_causes,2.5201295459019333,2.3809481895704594,2.4025258684927677,2.6377332233110997,857,Total number of causes supported,Average number of causes supported,PR,,
604,Situation d'activité,Au chômage,2018,total_causes,2.167913037983957,16.333816878618258,1.4738840175689158,2.8619420583989976,18,Total number of causes supported,Average number of causes supported,PR,,
605,Situation d'activité,Pas dans la population active,2018,total_causes,2.6690770139884,3.01724263642524,2.5112361562609324,2.8269178717158674,552,Total number of causes supported,Average number of causes supported,PR,,
606,Situation d'activité,Unable to determine,2018,total_causes,2.8792754280169475,5.059489718975303,2.5937544518757547,3.1647964041581402,172,Total number of causes supported,Average number of causes supported,PR,,
607,Situation d'activité,Employé.e,2018,total_causes,2.408938350312366,2.5030271393083066,2.290759615786301,2.5271170848384297,763,Total number of causes supported,Average number of causes supported,QC,,
608,Situation d'activité,Au chômage,2018,total_causes,2.29847234204134,11.074713237630284,1.7995650371230505,2.7973796469596297,34,Total number of causes supported,Average number of causes supported,QC,,
609,Situation d'activité,Pas dans la population active,2018,total_causes,2.5231142230884447,2.552757222956425,2.396874940883776,2.6493535052931136,587,Total number of causes supported,Average number of causes supported,QC,,
610,Situation d'activité,Unable to determine,2018,total_causes,2.3691137661532493,6.239969808119103,2.079368402283344,2.6588591300231545,125,Total number of causes supported,Average number of causes supported,QC,,
611,Personal income category,Moins de 25 000 $,2018,total_causes,2.2631669747669285,4.4422039396543065,2.0661229902353755,2.460210959298481,220,Total number of causes supported,Average number of causes supported,AB,,
612,Personal income category,25 000 $ à 49 999 $,2018,total_causes,2.3800259953154925,4.344546539937949,2.1773630987851633,2.5826888918458217,250,Total number of causes supported,Average number of causes supported,AB,,
