Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
Senior,75 plus,2018,vd1dhrs,225.24973845527705,11.94614127642275,172.5097497007,277.9897272098541,238,Total formal volunteer hours,Older Canadians Average Volunteer Hours,ON,
Senior,15 to 64,2018,vd1dhrs,119.9491522335331,8.4427368097678,100.10061415367524,139.79769031339094,786,Total formal volunteer hours,Older Canadians Average Volunteer Hours,PR,
Senior,65 to 74,2018,vd1dhrs,144.44302839291825,15.313522726433343,101.08996571004869,187.7960910757878,192,Total formal volunteer hours,Older Canadians Average Volunteer Hours,PR,
Senior,75 plus,2018,vd1dhrs,238.12769965441623,19.109232756173572,148.940760803048,327.3146385057845,97,Total formal volunteer hours,Older Canadians Average Volunteer Hours,PR,*
Senior,15 to 64,2018,vd1dhrs,109.54885440164146,9.818966391880423,88.46637401936556,130.63133478391737,697,Total formal volunteer hours,Older Canadians Average Volunteer Hours,QC,
Senior,65 to 74,2018,vd1dhrs,165.81310599184354,14.85425048217553,117.53861663445889,214.0875953492282,181,Total formal volunteer hours,Older Canadians Average Volunteer Hours,QC,
Senior,75 plus,2018,vd1dhrs,274.7179065387203,16.153392878232456,187.74202978012624,361.6937832973143,102,Total formal volunteer hours,Older Canadians Average Volunteer Hours,QC,
Senior,15 to 64,2018,ivs1hrs,110.65615436635656,9.712999744770483,89.59039875896524,131.72190997374787,873,Total hours spent helping directly,Older Canadians Average Volunteer Hours,AB,
Senior,65 to 74,2018,ivs1hrs,122.86347938311647,12.275265146037727,93.3036595523507,152.42329921388225,147,Total hours spent helping directly,Older Canadians Average Volunteer Hours,AB,
Senior,75 plus,2018,ivs1hrs,180.31242999083156,38.25923756273972,45.10203910627962,315.5228208753835,73,Total hours spent helping directly,Older Canadians Average Volunteer Hours,AB,...
Senior,15 to 64,2018,ivs1hrs,145.22467425518008,14.192039360062694,104.82914440175713,185.62020410860302,2127,Total hours spent helping directly,Older Canadians Average Volunteer Hours,AT,
Senior,65 to 74,2018,ivs1hrs,185.4593413672186,8.48570637531535,154.61433925991437,216.30434347452282,603,Total hours spent helping directly,Older Canadians Average Volunteer Hours,AT,
Senior,75 plus,2018,ivs1hrs,143.19047662656615,13.298175908149965,105.8693883505054,180.5115649026269,251,Total hours spent helping directly,Older Canadians Average Volunteer Hours,AT,
Senior,15 to 64,2018,ivs1hrs,112.62425328765227,12.386386295422696,85.28260855991631,139.96589801538823,1111,Total hours spent helping directly,Older Canadians Average Volunteer Hours,BC,
Senior,65 to 74,2018,ivs1hrs,156.54562525996838,12.17119232398489,119.20151199407866,193.8897385258581,335,Total hours spent helping directly,Older Canadians Average Volunteer Hours,BC,
Senior,75 plus,2018,ivs1hrs,146.24247034488042,24.05904083088534,77.28204765346942,215.2028930362914,163,Total hours spent helping directly,Older Canadians Average Volunteer Hours,BC,*
Senior,15 to 64,2018,ivs1hrs,136.09733216376333,7.909134633729415,115.00004222039838,157.19462210712828,2264,Total hours spent helping directly,Older Canadians Average Volunteer Hours,ON,
Senior,65 to 74,2018,ivs1hrs,214.25161406586167,10.57028150489122,169.86431218628954,258.6389159454338,585,Total hours spent helping directly,Older Canadians Average Volunteer Hours,ON,
Senior,75 plus,2018,ivs1hrs,189.06714686602604,20.754329818918347,112.15890638896526,265.9753873430868,297,Total hours spent helping directly,Older Canadians Average Volunteer Hours,ON,*
Senior,15 to 64,2018,ivs1hrs,123.9104359496958,8.389444891558204,103.53583077650374,144.28504112288783,1201,Total hours spent helping directly,Older Canadians Average Volunteer Hours,PR,
Senior,65 to 74,2018,ivs1hrs,251.03117485391354,19.40837440953421,155.5396317770814,346.52271793074567,292,Total hours spent helping directly,Older Canadians Average Volunteer Hours,PR,*
Senior,75 plus,2018,ivs1hrs,411.747791912665,36.01916897944692,121.06919273948455,702.4263910858454,148,Total hours spent helping directly,Older Canadians Average Volunteer Hours,PR,...
Senior,15 to 64,2018,ivs1hrs,124.64732932518422,9.694500589352751,100.96324982465676,148.33140882571166,1029,Total hours spent helping directly,Older Canadians Average Volunteer Hours,QC,
Senior,65 to 74,2018,ivs1hrs,183.95672646594568,14.75974013251472,130.7406961669563,237.17275676493506,257,Total hours spent helping directly,Older Canadians Average Volunteer Hours,QC,
Senior,75 plus,2018,ivs1hrs,130.83428254876748,31.449547511339215,50.18805636079222,211.48050873674273,143,Total hours spent helping directly,Older Canadians Average Volunteer Hours,QC,*
Senior,15 to 64,2018,ichrs,41.071597349467254,19.15190497044429,25.65453379017525,56.48866090875926,373,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,AB,*
Senior,65 to 74,2018,ichrs,32.50895003656021,24.996842308020543,16.581869191587153,48.43603088153326,72,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,AB,*
Senior,75 plus,2018,ichrs,41.46349230216054,34.47941126151259,13.443125845305666,69.48385875901542,34,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,AB,...
Senior,15 to 64,2018,ichrs,35.2258379920784,14.116313073442367,25.47974151771645,44.971934466440345,770,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,AT,
Senior,65 to 74,2018,ichrs,48.39889879962322,13.00224485221321,36.064956520575876,60.73284107867056,240,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,AT,
Senior,75 plus,2018,ichrs,70.8920087607306,29.744649747074885,29.56307198268923,112.22094553877199,88,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,AT,*
Senior,15 to 64,2018,ichrs,27.920883162495556,12.49832039195378,21.081311633069774,34.76045469192134,554,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,BC,
Senior,65 to 74,2018,ichrs,41.80325873985137,21.84932600883745,23.90147633794819,59.705041141754556,173,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,BC,*
Senior,75 plus,2018,ichrs,49.23520454358205,39.29213360515343,11.318599076839739,87.15181001032437,83,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,BC,...
Senior,15 to 64,2018,ichrs,43.9712553814555,13.500902646056542,32.33589708047701,55.60661368243399,973,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,ON,
Senior,65 to 74,2018,ichrs,45.59312297052996,19.187069216852873,28.447389270737933,62.738856670321994,248,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,ON,*
Senior,75 plus,2018,ichrs,34.95062771598598,28.773033581833108,15.240532434694348,54.66072299727762,137,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,ON,*
Senior,15 to 64,2018,ichrs,54.74250529536049,21.685146513788293,31.47578757652484,78.00922301419614,478,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,PR,*
Senior,65 to 74,2018,ichrs,39.60204178091923,22.196147857635342,22.373707974675774,56.830375587162685,123,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,PR,*
Senior,75 plus,2018,ichrs,38.94268805016629,27.492187920527694,17.95892755786387,59.926448542468705,76,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,PR,*
Senior,15 to 64,2018,ichrs,55.30527775159802,19.366731361145114,34.31244734832454,76.2981081548715,369,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,QC,*
Senior,65 to 74,2018,ichrs,120.50059766673354,35.62498186113098,36.362644269577856,204.63855106388922,96,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,QC,...
Senior,75 plus,2018,ichrs,34.879526573827505,18.246665094482882,22.405629003918207,47.3534241437368,50,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,QC,*
Senior2,15 to 64,2018,vd1dhrs,131.4465591912062,9.145146696688986,107.88587002741347,155.00724835499892,613,Total formal volunteer hours,Older Canadians Average Volunteer Hours,AB,
Senior2,65 plus,2018,vd1dhrs,197.33847113421947,13.499749761402105,145.12463901251897,249.55230325591998,145,Total formal volunteer hours,Older Canadians Average Volunteer Hours,AB,
Senior2,15 to 64,2018,vd1dhrs,124.60354575889727,8.319142121125969,104.28666481630839,144.92042670148615,1389,Total formal volunteer hours,Older Canadians Average Volunteer Hours,AT,
Senior2,65 plus,2018,vd1dhrs,188.00969483643766,8.3070095415287,157.399010078728,218.62037959414732,622,Total formal volunteer hours,Older Canadians Average Volunteer Hours,AT,
Senior2,15 to 64,2018,vd1dhrs,131.03880473212783,8.13419909318828,110.14763237753513,151.92997708672053,833,Total formal volunteer hours,Older Canadians Average Volunteer Hours,BC,
Senior2,65 plus,2018,vd1dhrs,218.4510116769242,11.655918914853332,168.5454820517045,268.3565413021439,361,Total formal volunteer hours,Older Canadians Average Volunteer Hours,BC,
Senior2,15 to 64,2018,vd1dhrs,108.09412418543803,6.145155896464962,95.07496062563693,121.11328774523913,1684,Total formal volunteer hours,Older Canadians Average Volunteer Hours,ON,
Senior2,65 plus,2018,vd1dhrs,188.41585857019723,7.13693697524106,162.05998556251976,214.7717315778747,663,Total formal volunteer hours,Older Canadians Average Volunteer Hours,ON,
Senior2,15 to 64,2018,vd1dhrs,119.9491522335331,8.4427368097678,100.10061415367524,139.79769031339094,786,Total formal volunteer hours,Older Canadians Average Volunteer Hours,PR,
Senior2,65 plus,2018,vd1dhrs,176.4003123021385,12.017551250653218,134.85103983684482,217.94958476743219,289,Total formal volunteer hours,Older Canadians Average Volunteer Hours,PR,
Senior2,15 to 64,2018,vd1dhrs,109.54885440164146,9.818966391880423,88.46637401936556,130.63133478391737,697,Total formal volunteer hours,Older Canadians Average Volunteer Hours,QC,
Senior2,65 plus,2018,vd1dhrs,203.82391606057706,10.762409818549017,160.82943040573454,246.81840171541958,283,Total formal volunteer hours,Older Canadians Average Volunteer Hours,QC,
Senior2,15 to 64,2018,ivs1hrs,110.65615436635656,9.712999744770483,89.59039875896524,131.72190997374787,873,Total hours spent helping directly,Older Canadians Average Volunteer Hours,AB,
Senior2,65 plus,2018,ivs1hrs,141.35499126031075,17.251920970370517,93.55842484496387,189.15155767565764,220,Total hours spent helping directly,Older Canadians Average Volunteer Hours,AB,*
Senior2,15 to 64,2018,ivs1hrs,145.22467425518008,14.192039360062694,104.82914440175713,185.62020410860302,2127,Total hours spent helping directly,Older Canadians Average Volunteer Hours,AT,
Senior2,65 plus,2018,ivs1hrs,172.40575846180528,7.148880465287319,148.24904244338293,196.56247448022762,854,Total hours spent helping directly,Older Canadians Average Volunteer Hours,AT,
Senior2,15 to 64,2018,ivs1hrs,112.62425328765227,12.386386295422696,85.28260855991631,139.96589801538823,1111,Total hours spent helping directly,Older Canadians Average Volunteer Hours,BC,
Senior2,65 plus,2018,ivs1hrs,153.03286786307007,11.639139892479749,118.12255859875218,187.94317712738797,498,Total hours spent helping directly,Older Canadians Average Volunteer Hours,BC,
Senior2,15 to 64,2018,ivs1hrs,136.09733216376333,7.909134633729415,115.00004222039838,157.19462210712828,2264,Total hours spent helping directly,Older Canadians Average Volunteer Hours,ON,
Senior2,65 plus,2018,ivs1hrs,205.63530108122475,9.776450194737983,166.23251285571882,245.03808930673068,882,Total hours spent helping directly,Older Canadians Average Volunteer Hours,ON,
Senior2,15 to 64,2018,ivs1hrs,123.9104359496958,8.389444891558204,103.53583077650374,144.28504112288783,1201,Total hours spent helping directly,Older Canadians Average Volunteer Hours,PR,
Senior2,65 plus,2018,ivs1hrs,304.7790206507174,18.93343232614093,191.67904487391172,417.87899642752313,440,Total hours spent helping directly,Older Canadians Average Volunteer Hours,PR,*
Senior2,15 to 64,2018,ivs1hrs,124.64732932518422,9.694500589352751,100.96324982465676,148.33140882571166,1029,Total hours spent helping directly,Older Canadians Average Volunteer Hours,QC,
Senior2,65 plus,2018,ivs1hrs,164.4144886969264,13.798566059799846,119.94909577790384,208.879881615949,400,Total hours spent helping directly,Older Canadians Average Volunteer Hours,QC,
Senior2,15 to 64,2018,ichrs,41.071597349467254,19.15190497044429,25.65453379017525,56.48866090875926,373,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,AB,*
Senior2,65 plus,2018,ichrs,35.389003190867236,20.37551678890062,21.2563060055702,49.521700376164276,106,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,AB,*
Senior2,15 to 64,2018,ichrs,35.2258379920784,14.116313073442367,25.47974151771645,44.971934466440345,770,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,AT,
Senior2,65 plus,2018,ichrs,54.484020881386854,13.605351333809763,39.95531262978612,69.01272913298759,328,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,AT,
Senior2,15 to 64,2018,ichrs,27.920883162495556,12.49832039195378,21.081311633069774,34.76045469192134,554,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,BC,
Senior2,65 plus,2018,ichrs,44.50547737605493,20.017664435970936,27.044242287382477,61.96671246472738,256,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,BC,*
Senior2,15 to 64,2018,ichrs,43.9712553814555,13.500902646056542,32.33589708047701,55.60661368243399,973,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,ON,
Senior2,65 plus,2018,ichrs,41.6052899083217,15.625207584069287,28.863734729997347,54.346845086646056,385,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,ON,
Senior2,15 to 64,2018,ichrs,54.74250529536049,21.685146513788293,31.47578757652484,78.00922301419614,478,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,PR,*
Senior2,65 plus,2018,ichrs,39.3447773686892,16.862829885177376,26.341116280691672,52.34843845668673,199,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,PR,*
Senior2,15 to 64,2018,ichrs,55.30527775159802,19.366731361145114,34.31244734832454,76.2981081548715,369,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,QC,*
Senior2,65 plus,2018,ichrs,90.451761046914,31.732944288867504,34.19490119392996,146.70862089989805,146,Total hours spent on community involvement,Older Canadians Average Volunteer Hours,QC,*
