,Unnamed: 0,Unnamed: 0.1,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
125,125,126,Découvrir ses points forts,Report motivation,2013,vd1dhrs,175.435815192203,7.89505306941041,148.288842637493,202.582787746912,562,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,PR,
126,126,127,Découvrir ses points forts,Do not report motivation,2013,vd1dhrs,105.975047968645,7.9177702281897,89.5292630065087,122.420832930782,888,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,QC,
127,127,128,Découvrir ses points forts,Report motivation,2013,vd1dhrs,148.803944480961,8.6236582109574,123.653013233854,173.954875728069,345,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,QC,
128,128,129,Contribution à la communauté,Do not report motivation,2013,vd1dhrs,78.0529255426351,41.8231292674451,14.0715163820772,142.034334703193,30,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AB,...
129,129,130,Contribution à la communauté,Report motivation,2013,vd1dhrs,163.503272670302,10.3115500549239,130.458825147377,196.547720193227,506,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AB,
130,130,131,Contribution à la communauté,Do not report motivation,2013,vd1dhrs,119.333206482,31.0815815888743,46.6368723655124,192.029540598487,127,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AT,*
131,131,132,Contribution à la communauté,Report motivation,2013,vd1dhrs,177.644565845162,6.39960348305063,155.362621555017,199.926510135306,1807,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AT,
132,132,133,Contribution à la communauté,Do not report motivation,2013,vd1dhrs,80.6409980189326,23.9647033885912,42.763957100957,118.518038936908,69,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,BC,*
133,133,134,Contribution à la communauté,Report motivation,2013,vd1dhrs,150.66193625361,5.3526987549416,134.855846710957,166.468025796264,934,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,BC,
134,134,135,Contribution à la communauté,Do not report motivation,2013,vd1dhrs,171.172324549395,31.2875069968199,66.2053694580478,276.139279640743,102,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,ON,*
135,135,136,Contribution à la communauté,Report motivation,2013,vd1dhrs,163.710847334735,5.97982464657432,144.523541580305,182.898153089166,1600,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,ON,
136,136,137,Contribution à la communauté,Do not report motivation,2013,vd1dhrs,154.612825229238,25.1118058833138,78.5151213852425,230.710529073234,68,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,PR,*
137,137,138,Contribution à la communauté,Report motivation,2013,vd1dhrs,146.519868946827,7.20978424679697,125.815267203412,167.224470690241,1028,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,PR,
138,138,139,Contribution à la communauté,Do not report motivation,2013,vd1dhrs,84.7895437037863,22.9522540559116,46.6464660965346,122.932621311038,97,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,QC,*
139,139,140,Contribution à la communauté,Report motivation,2013,vd1dhrs,122.272532523229,6.3448548408886,107.067103121897,137.477961924561,1138,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,QC,
140,140,141,Utiliser ses compétences et son expérience,Do not report motivation,2013,vd1dhrs,52.4154225849776,19.1455588008024,32.7467419269174,72.0841032430378,135,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AB,*
141,141,142,Utiliser ses compétences et son expérience,Report motivation,2013,vd1dhrs,192.267415831671,10.8330192804194,151.444568169923,233.090263493419,401,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AB,
142,142,143,Utiliser ses compétences et son expérience,Do not report motivation,2013,vd1dhrs,68.0978025673533,10.4112413832049,54.2019977709062,81.9936073638004,407,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AT,
143,143,144,Utiliser ses compétences et son expérience,Report motivation,2013,vd1dhrs,203.662694498606,6.38925085131436,178.158623084073,229.166765913138,1523,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AT,
144,144,145,Utiliser ses compétences et son expérience,Do not report motivation,2013,vd1dhrs,64.3792743183154,10.2218806789246,51.481197026427,77.2773516102038,229,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,BC,
145,145,146,Utiliser ses compétences et son expérience,Report motivation,2013,vd1dhrs,170.483115209457,5.43020066814193,152.338601113389,188.627629305525,769,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,BC,
146,146,147,Utiliser ses compétences et son expérience,Do not report motivation,2013,vd1dhrs,114.695059602944,27.5706587112042,52.7167189446148,176.673400261272,342,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,ON,*
147,147,148,Utiliser ses compétences et son expérience,Report motivation,2013,vd1dhrs,177.31854379942,5.26439497626485,159.022772911626,195.614314687214,1361,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,ON,
148,148,149,Utiliser ses compétences et son expérience,Do not report motivation,2013,vd1dhrs,72.8016070530337,16.5969260485457,49.1196976075736,96.4835164984938,214,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,PR,*
149,149,150,Utiliser ses compétences et son expérience,Report motivation,2013,vd1dhrs,164.567757130602,7.33798712859734,140.899308813199,188.236205448006,884,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,PR,
150,150,151,Utiliser ses compétences et son expérience,Do not report motivation,2013,vd1dhrs,71.5287863233158,14.1789238246404,51.6508078266207,91.4067648200109,347,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,QC,
151,151,152,Utiliser ses compétences et son expérience,Report motivation,2013,vd1dhrs,137.917788208258,6.81445565675714,119.497367514376,156.33820890214,889,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,QC,
152,152,153,"Soutenir une cause politique, environnementale ou sociale",Do not report motivation,2013,vd1dhrs,143.690318896306,14.3588245823398,103.251869944984,184.128767847628,360,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AB,
153,153,154,"Soutenir une cause politique, environnementale ou sociale",Report motivation,2013,vd1dhrs,185.154660424042,16.1911295424155,126.397623508994,243.91169733909,173,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AB,
154,154,155,"Soutenir une cause politique, environnementale ou sociale",Do not report motivation,2013,vd1dhrs,172.777765184063,8.3083267755067,144.642597183135,200.912933184992,1251,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AT,
155,155,156,"Soutenir une cause politique, environnementale ou sociale",Report motivation,2013,vd1dhrs,172.597030111853,9.24968379550996,141.306833216585,203.88722700712,674,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AT,
156,156,157,"Soutenir une cause politique, environnementale ou sociale",Do not report motivation,2013,vd1dhrs,132.169895993637,6.44893597458879,115.464041111474,148.875750875801,651,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,BC,
157,157,158,"Soutenir une cause politique, environnementale ou sociale",Report motivation,2013,vd1dhrs,169.085842124874,8.72032038392305,140.186511938605,197.985172311143,348,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,BC,
158,158,159,"Soutenir une cause politique, environnementale ou sociale",Do not report motivation,2013,vd1dhrs,151.524196693723,6.30380680376765,132.803027169682,170.245366217763,1095,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,ON,
159,159,160,"Soutenir une cause politique, environnementale ou sociale",Report motivation,2013,vd1dhrs,191.054305086806,11.2542704515428,148.911613803459,233.196996370152,603,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,ON,
160,160,161,"Soutenir une cause politique, environnementale ou sociale",Do not report motivation,2013,vd1dhrs,127.280771648846,7.02208801749789,109.763068630181,144.798474667511,752,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,PR,
161,161,162,"Soutenir une cause politique, environnementale ou sociale",Report motivation,2013,vd1dhrs,191.907135348596,12.9634506634149,143.147569184974,240.666701512218,340,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,PR,
162,162,163,"Soutenir une cause politique, environnementale ou sociale",Do not report motivation,2013,vd1dhrs,119.759588742274,7.99283183241774,100.998455727355,138.520721757193,736,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,QC,
163,163,164,"Soutenir une cause politique, environnementale ou sociale",Report motivation,2013,vd1dhrs,116.953915866515,8.93227283529316,96.4788721079203,137.428959625111,497,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,QC,
164,164,165,Améliorer le bien-être ou la santé,Do not report motivation,2013,vd1dhrs,126.636199978582,13.8666215387551,92.2189137550158,161.053486202148,251,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AB,
165,165,166,Améliorer le bien-être ou la santé,Report motivation,2013,vd1dhrs,188.022115731544,13.9246645133902,136.707418968338,239.33681249475,284,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AB,
166,166,167,Améliorer le bien-être ou la santé,Do not report motivation,2013,vd1dhrs,144.519618731237,8.0775200686644,121.639780797255,167.399456665219,862,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AT,
167,167,168,Améliorer le bien-être ou la santé,Report motivation,2013,vd1dhrs,199.4809595447,8.8975796145654,164.693603487156,234.268315602245,1069,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,AT,
168,168,169,Améliorer le bien-être ou la santé,Do not report motivation,2013,vd1dhrs,134.993291712782,9.38980002471456,110.149571958676,159.837011466888,450,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,BC,
169,169,170,Améliorer le bien-être ou la santé,Report motivation,2013,vd1dhrs,153.572754477533,6.22852918891241,134.825064252925,172.320444702141,550,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,BC,
170,170,171,Améliorer le bien-être ou la santé,Do not report motivation,2013,vd1dhrs,140.077992040001,7.14146487391044,120.471255953671,159.684728126331,739,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,ON,
171,171,172,Améliorer le bien-être ou la santé,Report motivation,2013,vd1dhrs,185.691278584969,8.66451780451482,154.156920413773,217.225636756164,958,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,ON,
172,172,173,Améliorer le bien-être ou la santé,Do not report motivation,2013,vd1dhrs,116.518339684548,9.68479992906589,94.4009926683866,138.635686700709,458,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,PR,
173,173,174,Améliorer le bien-être ou la santé,Report motivation,2013,vd1dhrs,171.85808288037,9.12430539702833,141.124169223916,202.591996536824,639,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,PR,
174,174,175,Améliorer le bien-être ou la santé,Do not report motivation,2013,vd1dhrs,111.123894261186,8.78039477829556,92.0002971142984,130.247491408073,691,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,QC,
175,175,176,Améliorer le bien-être ou la santé,Report motivation,2013,vd1dhrs,129.985621941547,7.87485032922517,109.92309117431,150.048152708784,544,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Motivations,QC,
