Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Marital status (original),"Single, never married",2018,gs1dntot,2.8550427342856257,4.183940874974201,2.6209185685339613,3.08916690003729,545,Total number of donations,Average total number of donations,35,ON,NA
Marital status (original),Married,2018,gs1dntot,3.979934926453465,3.831450170655239,3.681061540301113,4.278808312605817,443,Total number of donations,Average total number of donations,46,MB,NA
Marital status (original),Living common-law,2018,gs1dntot,3.7837976780857105,9.775405928475935,3.058843097752586,4.508752258418835,54,Total number of donations,Average total number of donations,46,MB,NA
Marital status (original),Widowed,2018,gs1dntot,5.706161833649259,9.379571661226423,4.65716257455735,6.755161092741168,84,Total number of donations,Average total number of donations,46,MB,NA
Marital status (original),Separated,2018,gs1dntot,4.0031083090550865,24.507218012029153,2.080284700146118,5.925931917964055,35,Total number of donations,Average total number of donations,46,MB,*
Marital status (original),Divorced,2018,gs1dntot,3.2492260164485423,10.117738429216873,2.6048914054018666,3.893560627495218,71,Total number of donations,Average total number of donations,46,MB,NA
Marital status (original),"Single, never married",2018,gs1dntot,2.761974557543234,7.457819404748323,2.358255150085329,3.1656939650011395,163,Total number of donations,Average total number of donations,46,MB,NA
Marital status (original),Married,2018,gs1dntot,4.724092105027784,4.324963673599816,4.323641539334412,5.124542670721157,410,Total number of donations,Average total number of donations,47,SK,NA
Marital status (original),Living common-law,2018,gs1dntot,4.100478268502062,12.021729583901012,3.134317140457294,5.06663939654683,50,Total number of donations,Average total number of donations,47,SK,NA
Marital status (original),Widowed,2018,gs1dntot,3.960144838495516,9.552208680177914,3.218727116410132,4.701562560580901,86,Total number of donations,Average total number of donations,47,SK,NA
Marital status (original),Separated,2018,gs1dntot,2.74250251002211,19.542568739918632,1.6920491538022011,3.792955866242018,15,Total number of donations,Average total number of donations,47,SK,*
Marital status (original),Divorced,2018,gs1dntot,3.7641716466965214,14.730976857055838,2.6773730791381434,4.850970214254899,57,Total number of donations,Average total number of donations,47,SK,NA
Marital status (original),"Single, never married",2018,gs1dntot,2.923932629334152,8.282989476180036,2.449250849205982,3.398614409462322,131,Total number of donations,Average total number of donations,47,SK,NA
Marital status (original),Married,2018,gs1dntot,3.814855659986519,3.886316727590627,3.5242765471949333,4.105434772778104,600,Total number of donations,Average total number of donations,48,AB,NA
Marital status (original),Living common-law,2018,gs1dntot,2.836290023912152,10.048128428901718,2.277711922235569,3.3948681255887347,64,Total number of donations,Average total number of donations,48,AB,NA
Marital status (original),Widowed,2018,gs1dntot,4.155612601250428,11.026857202905653,3.257491508545679,5.053733693955177,66,Total number of donations,Average total number of donations,48,AB,NA
Marital status (original),Separated,2018,gs1dntot,3.707662818552981,16.333415145008892,2.5207322268323735,4.894593410273588,29,Total number of donations,Average total number of donations,48,AB,NA
Marital status (original),Divorced,2018,gs1dntot,3.5142151387658584,8.53459978146284,2.926374513469422,4.102055764062294,89,Total number of donations,Average total number of donations,48,AB,NA
Marital status (original),"Single, never married",2018,gs1dntot,2.7084642856988257,7.249934909278051,2.3236020381646423,3.093326533233009,165,Total number of donations,Average total number of donations,48,AB,NA
Marital status (original),Married,2018,gs1dntot,3.7780630636657375,3.214562569902245,3.5400289634992346,4.0160971638322405,807,Total number of donations,Average total number of donations,59,BC,NA
Marital status (original),Living common-law,2018,gs1dntot,3.222792329399287,7.721507751927881,2.7350588990757276,3.7105257597228465,131,Total number of donations,Average total number of donations,59,BC,NA
Marital status (original),Widowed,2018,gs1dntot,3.9962204538694177,7.658015891163796,3.3964103288133645,4.59603057892547,138,Total number of donations,Average total number of donations,59,BC,NA
Marital status (original),Separated,2018,gs1dntot,3.009607378031926,18.63557769389765,1.9103464440004656,4.108868312063386,38,Total number of donations,Average total number of donations,59,BC,*
Marital status (original),Divorced,2018,gs1dntot,3.5900332171379814,11.344742042696808,2.7917790703611773,4.3882873639147855,154,Total number of donations,Average total number of donations,59,BC,NA
Marital status (original),"Single, never married",2018,gs1dntot,2.6227325394749856,5.528820161216416,2.3385256777208667,2.9069394012291045,264,Total number of donations,Average total number of donations,59,BC,NA
Labour force status,Employed,2018,gs1dntot,4.601118439030367,3.810343401295013,4.257500664062014,4.944736213998721,441,Total number of donations,Average total number of donations,10,NL,NA
Labour force status,Unemployed,2018,gs1dntot,4.964899574409672,26.23142576203432,2.4123131454453763,7.517486003373968,17,Total number of donations,Average total number of donations,10,NL,*
Labour force status,Not in labour force,2018,gs1dntot,4.829334790587193,4.834905720440655,4.371695383236532,5.286974197937854,302,Total number of donations,Average total number of donations,10,NL,NA
Labour force status,Unable to determine,2018,gs1dntot,4.791125025481744,7.948286842525386,4.044746514995802,5.537503535967685,137,Total number of donations,Average total number of donations,10,NL,NA
Labour force status,Employed,2018,gs1dntot,4.370908428331049,4.815657887239986,3.9583595360660504,4.783457320596047,281,Total number of donations,Average total number of donations,11,PE,NA
Labour force status,Unemployed,2018,gs1dntot,2.0995760591571897,24.830980702589173,1.0777579965213118,3.1213941217930676,11,Total number of donations,Average total number of donations,11,PE,...
Labour force status,Not in labour force,2018,gs1dntot,5.116432563992309,5.317394581167531,4.583202982893678,5.649662145090941,246,Total number of donations,Average total number of donations,11,PE,NA
Labour force status,Unable to determine,2018,gs1dntot,3.5900930519092853,9.79713573373414,2.9007221925380624,4.279463911280509,60,Total number of donations,Average total number of donations,11,PE,NA
Labour force status,Employed,2018,gs1dntot,4.019203349743775,4.121157218386704,3.694559444880901,4.34384725460665,422,Total number of donations,Average total number of donations,12,NS,NA
Labour force status,Unemployed,2018,gs1dntot,2.5405736144335567,20.269156181812544,1.5312846064027406,3.549862622464373,17,Total number of donations,Average total number of donations,12,NS,*
Labour force status,Not in labour force,2018,gs1dntot,4.3999168351857705,5.064970412184951,3.9631300691012887,4.836703601270252,361,Total number of donations,Average total number of donations,12,NS,NA
Labour force status,Unable to determine,2018,gs1dntot,4.5830631704597495,8.872725233745541,3.786058315168503,5.3800680257509965,80,Total number of donations,Average total number of donations,12,NS,NA
Labour force status,Employed,2018,gs1dntot,3.654617580618599,4.111531101115391,3.360111944958436,3.949123216278762,424,Total number of donations,Average total number of donations,13,NB,NA
Labour force status,Unemployed,2018,gs1dntot,2.370122024180749,40.28847367178348,0.4985798789444351,4.241664169417063,4,Total number of donations,Average total number of donations,13,NB,...
Labour force status,Not in labour force,2018,gs1dntot,4.133289045979804,4.833345014058073,3.741735045768525,4.524843046191084,333,Total number of donations,Average total number of donations,13,NB,NA
Labour force status,Unable to determine,2018,gs1dntot,4.2367487642548545,9.659758514433866,3.4346144929302205,5.038883035579488,76,Total number of donations,Average total number of donations,13,NB,NA
Labour force status,Employed,2018,gs1dntot,3.319559264240565,3.269285926454209,3.106852440511785,3.5322660879693446,763,Total number of donations,Average total number of donations,24,QC,NA
Labour force status,Unemployed,2018,gs1dntot,3.519697521724451,13.090707153737709,2.6166376572443313,4.42275738620457,34,Total number of donations,Average total number of donations,24,QC,NA
Labour force status,Not in labour force,2018,gs1dntot,3.704936467369164,3.343255173013302,3.4621645874411366,3.947708347297191,587,Total number of donations,Average total number of donations,24,QC,NA
Labour force status,Unable to determine,2018,gs1dntot,3.5249840237864123,11.534675969558778,2.7280715166697656,4.321896530903059,125,Total number of donations,Average total number of donations,24,QC,NA
Labour force status,Employed,2018,gs1dntot,3.607559321643408,2.113146992910921,3.4581453258184345,3.756973317468381,1799,Total number of donations,Average total number of donations,35,ON,NA
Labour force status,Unemployed,2018,gs1dntot,3.0871318014805387,12.703053607755471,2.3185123102426735,3.855751292718404,65,Total number of donations,Average total number of donations,35,ON,NA
Labour force status,Not in labour force,2018,gs1dntot,3.928797979032408,3.0604564374330834,3.693133574201167,4.164462383863648,1199,Total number of donations,Average total number of donations,35,ON,NA
Labour force status,Unable to determine,2018,gs1dntot,4.125802991021477,5.131004782750767,3.710888123679104,4.540717858363849,226,Total number of donations,Average total number of donations,35,ON,NA
Labour force status,Employed,2018,gs1dntot,3.4980274946629466,4.4122912094412765,3.195520460487161,3.800534528838732,459,Total number of donations,Average total number of donations,46,MB,NA
Labour force status,Unemployed,2018,gs1dntot,2.3888517774887617,22.116037562061024,1.3533648665870823,3.4243386883904408,14,Total number of donations,Average total number of donations,46,MB,...
Labour force status,Not in labour force,2018,gs1dntot,4.062028606422361,4.9017596007965025,3.671778458175463,4.452278754669258,298,Total number of donations,Average total number of donations,46,MB,NA
Labour force status,Unable to determine,2018,gs1dntot,4.169554126238042,10.021526803155952,3.350577326112704,4.988530926363381,79,Total number of donations,Average total number of donations,46,MB,NA
Labour force status,Employed,2018,gs1dntot,3.9389354820153697,4.755763415911666,3.571782381508821,4.306088582521917,398,Total number of donations,Average total number of donations,47,SK,NA
Labour force status,Unemployed,2018,gs1dntot,2.473013462531622,31.1885530328277,0.9612988952215228,3.9847280298417207,4,Total number of donations,Average total number of donations,47,SK,...
Labour force status,Not in labour force,2018,gs1dntot,4.086673311016119,5.925359578147598,3.612067858777616,4.561278763254621,254,Total number of donations,Average total number of donations,47,SK,NA
Labour force status,Unable to determine,2018,gs1dntot,5.2563330055478525,9.558158299741278,4.271630186339371,6.2410358247563344,93,Total number of donations,Average total number of donations,47,SK,NA
Labour force status,Employed,2018,gs1dntot,3.5223858145700366,4.1553656895772075,3.235509783358667,3.8092618457814065,601,Total number of donations,Average total number of donations,48,AB,NA
Labour force status,Unemployed,2018,gs1dntot,2.542040136457413,17.496399505626737,1.6703157790701697,3.4137644938446563,28,Total number of donations,Average total number of donations,48,AB,*
Labour force status,Not in labour force,2018,gs1dntot,3.6056723908373822,4.625824276025468,3.2787659431426195,3.932578838532145,295,Total number of donations,Average total number of donations,48,AB,NA
Labour force status,Unable to determine,2018,gs1dntot,3.560017457404255,9.04656232148584,2.92879302855229,4.19124188625622,89,Total number of donations,Average total number of donations,48,AB,NA
Labour force status,Employed,2018,gs1dntot,3.43386138237462,3.3795335391963603,3.2064105075851694,3.66131225716407,845,Total number of donations,Average total number of donations,59,BC,NA
Labour force status,Unemployed,2018,gs1dntot,2.465724646147235,17.81537435526377,1.6047554374381765,3.326693854856294,26,Total number of donations,Average total number of donations,59,BC,*
Labour force status,Not in labour force,2018,gs1dntot,3.6131723277102448,4.542347742889081,3.2914974493883347,3.934847206032155,548,Total number of donations,Average total number of donations,59,BC,NA
Labour force status,Unable to determine,2018,gs1dntot,3.497310874821552,7.465158133409997,2.98560389477432,4.009017854868785,113,Total number of donations,Average total number of donations,59,BC,NA
Personal income category,"Less than $25,000",2018,gs1dntot,4.255032517028035,5.90044903105698,3.762952150439005,4.747112883617065,234,Total number of donations,Average total number of donations,10,NL,NA
Personal income category,"$25,000 to $49,999",2018,gs1dntot,4.840729138349067,5.084213214374424,4.3583565407945475,5.323101735903586,274,Total number of donations,Average total number of donations,10,NL,NA
Personal income category,"$50,000 to $74,999",2018,gs1dntot,4.9315433819555405,6.20195382795567,4.332084391990772,5.531002371920309,182,Total number of donations,Average total number of donations,10,NL,NA
Personal income category,"$75,000 to $99,999",2018,gs1dntot,5.607267102826868,7.071055831603427,4.830155127266859,6.3843790783868775,116,Total number of donations,Average total number of donations,10,NL,NA
Personal income category,"$100,000 to $124,999",2018,gs1dntot,4.265685376962325,12.118125929788622,3.2525385876466335,5.278832166278017,39,Total number of donations,Average total number of donations,10,NL,NA
Personal income category,"$125,000 and more",2018,gs1dntot,5.231519301791345,8.228286937893547,4.387824543214553,6.075214060368138,52,Total number of donations,Average total number of donations,10,NL,NA
Personal income category,"Less than $25,000",2018,gs1dntot,3.871588680631753,5.932029165361484,3.42145596347015,4.321721397793357,172,Total number of donations,Average total number of donations,11,PE,NA
Personal income category,"$25,000 to $49,999",2018,gs1dntot,4.42108300801607,5.12366293632549,3.977109239015,4.86505677701714,210,Total number of donations,Average total number of donations,11,PE,NA
Personal income category,"$50,000 to $74,999",2018,gs1dntot,5.24504903280353,6.98498320123284,4.52698527171411,5.963112793892951,124,Total number of donations,Average total number of donations,11,PE,NA
Personal income category,"$75,000 to $99,999",2018,gs1dntot,5.365549764846232,10.522710541335073,4.258951608636818,6.4721479210556465,69,Total number of donations,Average total number of donations,11,PE,NA
Personal income category,"$100,000 to $124,999",2018,gs1dntot,4.024852038253606,18.67262552947491,2.551849829043905,5.497854247463307,14,Total number of donations,Average total number of donations,11,PE,...
Personal income category,"$125,000 and more",2018,gs1dntot,5.494259689345134,19.8777405042605,3.353715043068789,7.63480433562148,9,Total number of donations,Average total number of donations,11,PE,...
Personal income category,"Less than $25,000",2018,gs1dntot,3.6025038240061904,5.91849288903248,3.18461219500822,4.020395453004161,240,Total number of donations,Average total number of donations,12,NS,NA
Personal income category,"$25,000 to $49,999",2018,gs1dntot,4.1221457404253865,5.279041713900612,3.695638383178302,4.548653097672471,283,Total number of donations,Average total number of donations,12,NS,NA
Personal income category,"$50,000 to $74,999",2018,gs1dntot,4.5008684646691295,6.249427626882321,3.949572701174196,5.052164228164063,174,Total number of donations,Average total number of donations,12,NS,NA
Personal income category,"$75,000 to $99,999",2018,gs1dntot,4.893732753701419,7.294358545575855,4.194091439909142,5.593374067493695,105,Total number of donations,Average total number of donations,12,NS,NA
Personal income category,"$100,000 to $124,999",2018,gs1dntot,5.478951190457431,9.669345354013933,4.440603994410381,6.51729838650448,27,Total number of donations,Average total number of donations,12,NS,NA
Personal income category,"$125,000 and more",2018,gs1dntot,5.56061953714837,11.472127480539667,4.3103166426411,6.810922431655641,51,Total number of donations,Average total number of donations,12,NS,NA
Personal income category,"Less than $25,000",2018,gs1dntot,3.3775838517820382,5.704464143802643,2.999951593877426,3.7552161096866503,246,Total number of donations,Average total number of donations,13,NB,NA
Personal income category,"$25,000 to $49,999",2018,gs1dntot,3.6989992967515217,5.124338419952423,3.327489608904931,4.070508984598113,278,Total number of donations,Average total number of donations,13,NB,NA
Personal income category,"$50,000 to $74,999",2018,gs1dntot,4.2942688028228755,6.279013433297463,3.765788592566545,4.822749013079206,156,Total number of donations,Average total number of donations,13,NB,NA
Personal income category,"$75,000 to $99,999",2018,gs1dntot,4.872554527465306,7.719981361135471,4.135293884441864,5.609815170488749,98,Total number of donations,Average total number of donations,13,NB,NA
Personal income category,"$100,000 to $124,999",2018,gs1dntot,4.651844729986339,13.328965811767077,3.4365831855070588,5.867106274465618,31,Total number of donations,Average total number of donations,13,NB,NA
Personal income category,"$125,000 and more",2018,gs1dntot,5.360537668192768,16.47041459664282,3.630080020363731,7.090995316021804,28,Total number of donations,Average total number of donations,13,NB,NA
Personal income category,"Less than $25,000",2018,gs1dntot,3.136817840021284,5.3098353451804154,2.8103665084799214,3.4632691715626462,393,Total number of donations,Average total number of donations,24,QC,NA
Personal income category,"$25,000 to $49,999",2018,gs1dntot,3.56831445208687,4.082047867898801,3.282825502247495,3.8538034019262457,505,Total number of donations,Average total number of donations,24,QC,NA
Personal income category,"$50,000 to $74,999",2018,gs1dntot,3.5790627386557134,4.368027091533725,3.272652886219075,3.885472591092352,327,Total number of donations,Average total number of donations,24,QC,NA
Personal income category,"$75,000 to $99,999",2018,gs1dntot,3.817269951357179,8.761712108081369,3.1617439181118328,4.4727959846025245,150,Total number of donations,Average total number of donations,24,QC,NA
Personal income category,"$100,000 to $124,999",2018,gs1dntot,3.3884800261507784,8.32689666496062,2.835465936731978,3.941494115569579,64,Total number of donations,Average total number of donations,24,QC,NA
Personal income category,"$125,000 and more",2018,gs1dntot,4.641194860757591,8.072103249568162,3.9069099529619713,5.375479768553211,70,Total number of donations,Average total number of donations,24,QC,NA
Personal income category,"Less than $25,000",2018,gs1dntot,3.2754199922269582,3.224563658177657,3.0684125107727143,3.482427473681202,800,Total number of donations,Average total number of donations,35,ON,NA
Personal income category,"$25,000 to $49,999",2018,gs1dntot,3.6906407925218745,3.2948232896607115,3.452308990960461,3.928972594083288,873,Total number of donations,Average total number of donations,35,ON,NA
Personal income category,"$50,000 to $74,999",2018,gs1dntot,3.8104701569416823,3.730866477332664,3.531834711747816,4.0891056021355485,699,Total number of donations,Average total number of donations,35,ON,NA
Personal income category,"$75,000 to $99,999",2018,gs1dntot,4.205673080868713,3.985632660872799,3.877138665232175,4.53420749650525,433,Total number of donations,Average total number of donations,35,ON,NA
Personal income category,"$100,000 to $124,999",2018,gs1dntot,4.548146535233,5.8445398404678714,4.027152365740119,5.069140704725881,224,Total number of donations,Average total number of donations,35,ON,NA
Personal income category,"$125,000 and more",2018,gs1dntot,5.001443318700232,4.28864748469913,4.581042268561396,5.421844368839067,260,Total number of donations,Average total number of donations,35,ON,NA
Personal income category,"Less than $25,000",2018,gs1dntot,3.1583384012050515,6.133634847150693,2.7786523264101586,3.5380244759999444,204,Total number of donations,Average total number of donations,46,MB,NA
Personal income category,"$25,000 to $49,999",2018,gs1dntot,3.397392431490788,5.2263842156168705,3.0493796941312987,3.745405168850277,305,Total number of donations,Average total number of donations,46,MB,NA
Personal income category,"$50,000 to $74,999",2018,gs1dntot,4.380838487148363,6.4676496471433005,3.825507613157302,4.936169361139425,190,Total number of donations,Average total number of donations,46,MB,NA
Personal income category,"$75,000 to $99,999",2018,gs1dntot,4.865345284868267,10.380569055380114,3.875464441421572,5.855226128314962,86,Total number of donations,Average total number of donations,46,MB,NA
Personal income category,"$100,000 to $124,999",2018,gs1dntot,3.9558476934356728,13.619305322735778,2.8998995051640204,5.011795881707325,37,Total number of donations,Average total number of donations,46,MB,NA
Personal income category,"$125,000 and more",2018,gs1dntot,4.1296459682688775,11.423880460783671,3.2050019541493575,5.054289982388398,28,Total number of donations,Average total number of donations,46,MB,NA
Personal income category,"Less than $25,000",2018,gs1dntot,3.53401242082959,7.164365497358574,3.037769989129731,4.030254852529449,175,Total number of donations,Average total number of donations,47,SK,NA
Personal income category,"$25,000 to $49,999",2018,gs1dntot,4.175825146302251,6.991617017652259,3.603598566242867,4.748051726361634,212,Total number of donations,Average total number of donations,47,SK,NA
Personal income category,"$50,000 to $74,999",2018,gs1dntot,3.9455275415686577,8.44491031144557,3.2924748678755344,4.59858021526178,143,Total number of donations,Average total number of donations,47,SK,NA
Personal income category,"$75,000 to $99,999",2018,gs1dntot,4.856730483907325,6.943973264925067,4.19573250007368,5.5177284677409695,126,Total number of donations,Average total number of donations,47,SK,NA
Personal income category,"$100,000 to $124,999",2018,gs1dntot,5.920592462681528,19.260330530986575,3.685595203733224,8.15558972162983,34,Total number of donations,Average total number of donations,47,SK,*
Personal income category,"$125,000 and more",2018,gs1dntot,4.882719679700237,8.862719745676834,4.034561413183274,5.7308779462172,59,Total number of donations,Average total number of donations,47,SK,NA
Personal income category,"Less than $25,000",2018,gs1dntot,3.1670934797413937,5.466185542200924,2.8277860711499,3.506400888332887,220,Total number of donations,Average total number of donations,48,AB,NA
Personal income category,"$25,000 to $49,999",2018,gs1dntot,3.5791749229010135,8.33049114432561,2.9947864753884987,4.163563370413528,250,Total number of donations,Average total number of donations,48,AB,NA
Personal income category,"$50,000 to $74,999",2018,gs1dntot,3.632901288578456,5.44490438453452,3.2452047296912787,4.020597847465633,221,Total number of donations,Average total number of donations,48,AB,NA
Personal income category,"$75,000 to $99,999",2018,gs1dntot,3.671206148344513,7.0361490558327215,3.1649248395342644,4.177487457154761,113,Total number of donations,Average total number of donations,48,AB,NA
Personal income category,"$100,000 to $124,999",2018,gs1dntot,4.069461606328176,8.477236073417368,3.393317410985114,4.745605801671237,93,Total number of donations,Average total number of donations,48,AB,NA
Personal income category,"$125,000 and more",2018,gs1dntot,3.605468092334404,8.13494607617737,3.0306050009665526,4.180331183702255,116,Total number of donations,Average total number of donations,48,AB,NA
Personal income category,"Less than $25,000",2018,gs1dntot,2.883862657297618,4.832541414921106,2.610714516314868,3.1570107982803677,362,Total number of donations,Average total number of donations,59,BC,NA
Personal income category,"$25,000 to $49,999",2018,gs1dntot,3.363590724472566,4.989757532803439,3.0346401268958485,3.692541322049283,435,Total number of donations,Average total number of donations,59,BC,NA
Personal income category,"$50,000 to $74,999",2018,gs1dntot,3.784988218085061,5.40719450400524,3.383858706254555,4.1861177299155665,354,Total number of donations,Average total number of donations,59,BC,NA
Personal income category,"$75,000 to $99,999",2018,gs1dntot,3.800579148283276,6.545678931356143,3.3129916391685743,4.288166657397977,182,Total number of donations,Average total number of donations,59,BC,NA
Personal income category,"$100,000 to $124,999",2018,gs1dntot,4.3394649381517025,9.3605699727331,3.543330209706281,5.135599666597124,80,Total number of donations,Average total number of donations,59,BC,NA
Personal income category,"$125,000 and more",2018,gs1dntot,4.920404166637065,8.311259063815978,4.11888172200975,5.721926611264379,119,Total number of donations,Average total number of donations,59,BC,NA
Frequency of religious attendance,At least once a week,2018,gs1dntot,5.649137994788168,6.975634349961052,4.876788294691297,6.421487694885039,144,Total number of donations,Average total number of donations,10,NL,NA
Frequency of religious attendance,At least once a month,2018,gs1dntot,5.859387157149591,8.240125281085382,4.913075694956515,6.805698619342667,87,Total number of donations,Average total number of donations,10,NL,NA
Frequency of religious attendance,At least 3 times a year,2018,gs1dntot,5.4959917538025405,5.6548717443044865,4.886852028973642,6.105131478631439,105,Total number of donations,Average total number of donations,10,NL,NA
Frequency of religious attendance,Once or twice a year,2018,gs1dntot,4.728674282176369,6.519856034880124,4.124411984951564,5.332936579401174,156,Total number of donations,Average total number of donations,10,NL,NA
Frequency of religious attendance,Not at all,2018,gs1dntot,3.6848758451469976,4.812671970772486,3.337293897728186,4.032457792565809,295,Total number of donations,Average total number of donations,10,NL,NA
Frequency of religious attendance,At least once a week,2018,gs1dntot,5.933953979756374,5.450714285423782,5.300017589260859,6.567890370251888,154,Total number of donations,Average total number of donations,11,PE,NA
Frequency of religious attendance,At least once a month,2018,gs1dntot,5.288620745021249,8.470486956899515,4.410611895338828,6.16662959470367,59,Total number of donations,Average total number of donations,11,PE,NA
Frequency of religious attendance,At least 3 times a year,2018,gs1dntot,4.409782144537296,8.16686275133735,3.7039190386362577,5.115645250438334,64,Total number of donations,Average total number of donations,11,PE,NA
Frequency of religious attendance,Once or twice a year,2018,gs1dntot,5.064218943938689,8.9905600310018,4.171844119094722,5.956593768782657,71,Total number of donations,Average total number of donations,11,PE,NA
Frequency of religious attendance,Not at all,2018,gs1dntot,3.2700306936104213,6.646194283036744,2.8440666386396463,3.695994748581197,208,Total number of donations,Average total number of donations,11,PE,NA
Frequency of religious attendance,At least once a week,2018,gs1dntot,5.180199631078843,6.972229831350683,4.47230880793473,5.888090454222957,154,Total number of donations,Average total number of donations,12,NS,NA
Frequency of religious attendance,At least once a month,2018,gs1dntot,4.874783271463539,8.109651746118994,4.0999547338616,5.649611809065477,74,Total number of donations,Average total number of donations,12,NS,NA
Frequency of religious attendance,At least 3 times a year,2018,gs1dntot,5.352385099271443,8.9969108450762,4.408565784177,6.296204414365885,73,Total number of donations,Average total number of donations,12,NS,NA
Frequency of religious attendance,Once or twice a year,2018,gs1dntot,3.806112485595675,8.7016839359513245,3.15698049143068,4.45524447976067,119,Total number of donations,Average total number of donations,12,NS,NA
Frequency of religious attendance,Not at all,2018,gs1dntot,3.556468722092422,4.5431806841714195,3.239784013314617,3.873153430870227,386,Total number of donations,Average total number of donations,12,NS,NA
Frequency of religious attendance,At least once a week,2018,gs1dntot,4.727144286369152,5.832344881325955,4.1867756346272635,5.267512938111041,178,Total number of donations,Average total number of donations,13,NB,NA
Frequency of religious attendance,At least once a month,2018,gs1dntot,4.906707265556772,9.07388395674262,4.0340746108688155,5.779339920244729,74,Total number of donations,Average total number of donations,13,NB,NA
Frequency of religious attendance,At least 3 times a year,2018,gs1dntot,4.9371980393063986,7.91906664037705,4.17089131494691,5.7035047636658875,70,Total number of donations,Average total number of donations,13,NB,NA
Frequency of religious attendance,Once or twice a year,2018,gs1dntot,3.55303680489657,7.76358583064656,3.0123943381038085,4.093679271689331,124,Total number of donations,Average total number of donations,13,NB,NA
Frequency of religious attendance,Not at all,2018,gs1dntot,3.150813784651892,4.667749950517975,2.862557748128494,3.4390698211752904,335,Total number of donations,Average total number of donations,13,NB,NA
Frequency of religious attendance,At least once a week,2018,gs1dntot,4.37225476931717,9.6024173154673,3.5493792779965694,5.19513026063777,141,Total number of donations,Average total number of donations,24,QC,NA
Frequency of religious attendance,At least once a month,2018,gs1dntot,4.360094943538315,6.705493022602393,3.787068383282425,4.933121503794205,90,Total number of donations,Average total number of donations,24,QC,NA
Frequency of religious attendance,At least 3 times a year,2018,gs1dntot,4.018614589172241,7.58399816024297,3.4212731189038754,4.615956059440607,146,Total number of donations,Average total number of donations,24,QC,NA
Frequency of religious attendance,Once or twice a year,2018,gs1dntot,3.807759938918446,5.407347273432067,3.4042057001160946,4.211314177720798,273,Total number of donations,Average total number of donations,24,QC,NA
Frequency of religious attendance,Not at all,2018,gs1dntot,2.994353092168772,3.066376093502082,2.8143928693891858,3.1743133149483582,747,Total number of donations,Average total number of donations,24,QC,NA
Frequency of religious attendance,At least once a week,2018,gs1dntot,4.415239450290438,4.296979409333477,4.043391300311583,4.7870876002692935,614,Total number of donations,Average total number of donations,35,ON,NA
Frequency of religious attendance,At least once a month,2018,gs1dntot,4.221919883476648,5.332848131515398,3.780636784090835,4.663202982862462,319,Total number of donations,Average total number of donations,35,ON,NA
Frequency of religious attendance,At least 3 times a year,2018,gs1dntot,3.8047193160317136,4.5444465272468575,3.465834810963814,4.143603821099614,321,Total number of donations,Average total number of donations,35,ON,NA
Frequency of religious attendance,Once or twice a year,2018,gs1dntot,3.542339575666553,5.021932366740268,3.193673943124213,3.8910052082088935,434,Total number of donations,Average total number of donations,35,ON,NA
Frequency of religious attendance,Not at all,2018,gs1dntot,3.3148355030209298,2.365611683640958,3.1611427007463675,3.468528305295492,1355,Total number of donations,Average total number of donations,35,ON,NA
Frequency of religious attendance,At least once a week,2018,gs1dntot,4.237191994076528,6.651629910532581,3.684791177870092,4.789592810282964,179,Total number of donations,Average total number of donations,46,MB,NA
Frequency of religious attendance,At least once a month,2018,gs1dntot,4.015667147049514,10.587609783050954,3.182362650773628,4.848971643325401,81,Total number of donations,Average total number of donations,46,MB,NA
Frequency of religious attendance,At least 3 times a year,2018,gs1dntot,3.739363311718,9.342710925750309,3.0546344008359663,4.424092222600034,65,Total number of donations,Average total number of donations,46,MB,NA
Frequency of religious attendance,Once or twice a year,2018,gs1dntot,3.609099704522471,8.610722515259937,3.00000255775437,4.218196851290573,104,Total number of donations,Average total number of donations,46,MB,NA
Frequency of religious attendance,Not at all,2018,gs1dntot,3.276790638029623,4.849274519341667,2.96535123692106,3.588230039138186,353,Total number of donations,Average total number of donations,46,MB,NA
Frequency of religious attendance,At least once a week,2018,gs1dntot,4.414978801437329,9.65981025980521,3.579096153809615,5.250861449065042,135,Total number of donations,Average total number of donations,47,SK,NA
Frequency of religious attendance,At least once a month,2018,gs1dntot,4.484939176511268,9.5489983702765,3.64555173374494,5.3243266192775955,76,Total number of donations,Average total number of donations,47,SK,NA
Frequency of religious attendance,At least 3 times a year,2018,gs1dntot,4.221732718829522,10.324883744010863,3.3674059869762165,5.076059450682829,60,Total number of donations,Average total number of donations,47,SK,NA
Frequency of religious attendance,Once or twice a year,2018,gs1dntot,4.242947787661761,7.002860641912949,3.660588156322284,4.825307419001238,92,Total number of donations,Average total number of donations,47,SK,NA
Frequency of religious attendance,Not at all,2018,gs1dntot,3.590819100288074,5.630759938170246,3.1945331917001227,3.987105008876026,311,Total number of donations,Average total number of donations,47,SK,NA
Frequency of religious attendance,At least once a week,2018,gs1dntot,4.091106747630904,8.606222288135028,3.4010235364426857,4.781189958819122,193,Total number of donations,Average total number of donations,48,AB,NA
Frequency of religious attendance,At least once a month,2018,gs1dntot,3.56501028495819,7.0258529750573135,3.0740934387492067,4.055927131167174,93,Total number of donations,Average total number of donations,48,AB,NA
