Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Personal income category,"$140,000 or more",2013,gs1dntot,4.272118346223805,3.179590132987002,4.005884965738666,4.538351726708944,592,Total number of donations,Average total number of donations,35,ON,
Personal income category,"Less than $20,000",2013,gs1dntot,3.219827905142752,9.246703285168962,2.6362918798952073,3.8033639303902964,63,Total number of donations,Average total number of donations,46,MB,
Personal income category,"$20,000 to $39,999",2013,gs1dntot,3.718695950620128,6.279689372615822,3.261000154396798,4.176391746843458,200,Total number of donations,Average total number of donations,46,MB,
Personal income category,"$40,000 to $59,999",2013,gs1dntot,3.7945584797367964,6.164766885552546,3.3360725628389103,4.2530443966346825,183,Total number of donations,Average total number of donations,46,MB,
Personal income category,"$60,000 to $79,999",2013,gs1dntot,3.901967250512225,6.818745484281729,3.3804890102161336,4.423445490808317,169,Total number of donations,Average total number of donations,46,MB,
Personal income category,"$80,000 to $99,999",2013,gs1dntot,3.977794036583784,5.724667799409332,3.5314798689573417,4.424108204210226,136,Total number of donations,Average total number of donations,46,MB,
Personal income category,"$100,000 to $119,999",2013,gs1dntot,3.7100875946891505,8.639930276150663,3.081823135932244,4.338352053446057,108,Total number of donations,Average total number of donations,46,MB,
Personal income category,"$120,000 to $139,999",2013,gs1dntot,4.204099579544932,7.3308451023165855,3.6000464642444183,4.808152694845446,59,Total number of donations,Average total number of donations,46,MB,
Personal income category,"$140,000 or more",2013,gs1dntot,4.16867165787894,6.114892521434253,3.6690576473287777,4.668285668429101,138,Total number of donations,Average total number of donations,46,MB,
Personal income category,"Less than $20,000",2013,gs1dntot,3.8211706135434538,11.120504591412644,2.988316348808601,4.654024878278307,58,Total number of donations,Average total number of donations,47,SK,
Personal income category,"$20,000 to $39,999",2013,gs1dntot,3.2386186804971313,8.068065549778696,2.726492090138553,3.7507452708557096,109,Total number of donations,Average total number of donations,47,SK,
Personal income category,"$40,000 to $59,999",2013,gs1dntot,3.6798023009802443,6.730698993041422,3.1943654449810346,4.165239156979454,129,Total number of donations,Average total number of donations,47,SK,
Personal income category,"$60,000 to $79,999",2013,gs1dntot,3.9355593890659977,6.363430801171839,3.4447126758652926,4.426406102266703,132,Total number of donations,Average total number of donations,47,SK,
Personal income category,"$80,000 to $99,999",2013,gs1dntot,4.446621540227718,7.498047402353114,3.7931503579912316,5.100092722464205,117,Total number of donations,Average total number of donations,47,SK,
Personal income category,"$100,000 to $119,999",2013,gs1dntot,3.701877613510028,7.873608262715896,3.1306042813446657,4.273150945675391,88,Total number of donations,Average total number of donations,47,SK,
Personal income category,"$120,000 to $139,999",2013,gs1dntot,3.6947435869035,9.560952479605103,3.0023810594304794,4.387106114376521,65,Total number of donations,Average total number of donations,47,SK,
Personal income category,"$140,000 or more",2013,gs1dntot,4.025368333526916,5.951990563093038,3.5557814575056526,4.494955209548179,148,Total number of donations,Average total number of donations,47,SK,
Personal income category,"Less than $20,000",2013,gs1dntot,2.623910573799966,16.55173359663637,1.7726929469519175,3.475128200648015,38,Total number of donations,Average total number of donations,48,AB,*
Personal income category,"$20,000 to $39,999",2013,gs1dntot,3.363821718356477,8.364247047414715,2.8123694684416414,3.915273968271313,99,Total number of donations,Average total number of donations,48,AB,
Personal income category,"$40,000 to $59,999",2013,gs1dntot,3.659702492274812,7.25021760424545,3.139652715545576,4.179752269004048,102,Total number of donations,Average total number of donations,48,AB,
Personal income category,"$60,000 to $79,999",2013,gs1dntot,4.104494933000904,10.803631315351677,3.235379283657706,4.973610582344102,103,Total number of donations,Average total number of donations,48,AB,
Personal income category,"$80,000 to $99,999",2013,gs1dntot,3.351377876257057,8.847187806520566,2.770243273093447,3.9325124794206667,97,Total number of donations,Average total number of donations,48,AB,
Personal income category,"$100,000 to $119,999",2013,gs1dntot,4.101559270387407,8.066967574870315,3.4530631323188627,4.7500554084559505,86,Total number of donations,Average total number of donations,48,AB,
Personal income category,"$120,000 to $139,999",2013,gs1dntot,3.142034163498197,8.25422234906153,2.6337165512935536,3.6503517757028403,81,Total number of donations,Average total number of donations,48,AB,
Personal income category,"$140,000 or more",2013,gs1dntot,3.92160238380961,4.82911776902418,3.5504267611819373,4.292778006437283,282,Total number of donations,Average total number of donations,48,AB,
Personal income category,"Less than $20,000",2013,gs1dntot,2.6047331265697578,9.080475237440986,2.1411582377668585,3.068308015372657,89,Total number of donations,Average total number of donations,59,BC,
Personal income category,"$20,000 to $39,999",2013,gs1dntot,3.061947068169636,5.7233668600999685,2.718470310755723,3.4054238255835494,235,Total number of donations,Average total number of donations,59,BC,
Personal income category,"$40,000 to $59,999",2013,gs1dntot,3.376190965986197,5.15873213071094,3.0348266883634483,3.717555243608946,260,Total number of donations,Average total number of donations,59,BC,
Personal income category,"$60,000 to $79,999",2013,gs1dntot,3.601026443018664,6.290484105616757,3.157051489079734,4.045001396957594,218,Total number of donations,Average total number of donations,59,BC,
Personal income category,"$80,000 to $99,999",2013,gs1dntot,3.5420002374903046,5.167150571991405,3.183286677415693,3.900713797564916,202,Total number of donations,Average total number of donations,59,BC,
Personal income category,"$100,000 to $119,999",2013,gs1dntot,3.2065255676271605,6.537001075347923,2.795696319609016,3.617354815645305,131,Total number of donations,Average total number of donations,59,BC,
Personal income category,"$120,000 to $139,999",2013,gs1dntot,3.3925258370644467,6.995372026509818,2.9273875695859966,3.8576641045428968,115,Total number of donations,Average total number of donations,59,BC,
Personal income category,"$140,000 or more",2013,gs1dntot,3.7087118094323346,5.0613178435059005,3.3408075724362307,4.0766160464284384,246,Total number of donations,Average total number of donations,59,BC,
Frequency of religious attendance,At least once a week,2013,gs1dntot,5.616228314473216,5.212395893800714,5.042468351702761,6.189988277243671,158,Total number of donations,Average total number of donations,10,NL,
Frequency of religious attendance,At least once a month,2013,gs1dntot,4.987154990160206,7.114608297678549,4.291727345255055,5.682582635065357,96,Total number of donations,Average total number of donations,10,NL,
Frequency of religious attendance,At least 3 times a year,2013,gs1dntot,4.884989063956307,6.609041472315233,4.252212823398204,5.51776530451441,96,Total number of donations,Average total number of donations,10,NL,
Frequency of religious attendance,Once or twice a year,2013,gs1dntot,4.192264611066548,6.3808341484616475,3.6679713995366328,4.716557822596464,131,Total number of donations,Average total number of donations,10,NL,
Frequency of religious attendance,Not at all,2013,gs1dntot,3.89358341966827,5.116159692396665,3.5031547808244206,4.284012058512119,204,Total number of donations,Average total number of donations,10,NL,
Frequency of religious attendance,Not stated,2013,gs1dntot,3.915141957850106,8.93509735792675,3.2295039353966795,4.600779980303533,69,Total number of donations,Average total number of donations,10,NL,
Frequency of religious attendance,At least once a week,2013,gs1dntot,5.993587156396383,4.705080754110284,5.440871205946497,6.546303106846269,245,Total number of donations,Average total number of donations,11,PE,
Frequency of religious attendance,At least once a month,2013,gs1dntot,5.048827933997676,8.432777159179,4.214360706514731,5.88329516148062,99,Total number of donations,Average total number of donations,11,PE,
Frequency of religious attendance,At least 3 times a year,2013,gs1dntot,4.627194923231792,8.700780136391495,3.838109391894813,5.416280454568771,88,Total number of donations,Average total number of donations,11,PE,
Frequency of religious attendance,Once or twice a year,2013,gs1dntot,4.009778392524438,7.838339705047509,3.3937616106070743,4.6257951744418015,105,Total number of donations,Average total number of donations,11,PE,
Frequency of religious attendance,Not at all,2013,gs1dntot,3.83283509552317,5.975722373509008,3.3839257591770946,4.281744431869246,208,Total number of donations,Average total number of donations,11,PE,
Frequency of religious attendance,Not stated,2013,gs1dntot,3.608379506502482,12.43148464828013,2.729188379113645,4.487570633891319,37,Total number of donations,Average total number of donations,11,PE,
Frequency of religious attendance,At least once a week,2013,gs1dntot,5.397568665694318,5.947523794245481,4.768377733260102,6.0267595981285345,196,Total number of donations,Average total number of donations,12,NS,
Frequency of religious attendance,At least once a month,2013,gs1dntot,4.8878936726406526,7.8477572121432315,4.1360710325075125,5.639716312773793,110,Total number of donations,Average total number of donations,12,NS,
Frequency of religious attendance,At least 3 times a year,2013,gs1dntot,4.755064825687134,6.543106864855582,4.145263243985979,5.364866407388289,108,Total number of donations,Average total number of donations,12,NS,
Frequency of religious attendance,Once or twice a year,2013,gs1dntot,3.5174435295475903,8.12048317564361,2.957612333108062,4.0772747259871185,122,Total number of donations,Average total number of donations,12,NS,
Frequency of religious attendance,Not at all,2013,gs1dntot,3.479551955024971,3.754783556914787,3.2234833568953096,3.7356205531546323,381,Total number of donations,Average total number of donations,12,NS,
Frequency of religious attendance,Not stated,2013,gs1dntot,3.1411783249892107,9.575245498048702,2.551669106706032,3.7306875432723894,55,Total number of donations,Average total number of donations,12,NS,
Frequency of religious attendance,At least once a week,2013,gs1dntot,5.064891109091894,4.281524816797138,4.639863962441105,5.489918255742683,248,Total number of donations,Average total number of donations,13,NB,
Frequency of religious attendance,At least once a month,2013,gs1dntot,4.100913594528971,8.152989593951661,3.4456054012990327,4.75622178775891,125,Total number of donations,Average total number of donations,13,NB,
Frequency of religious attendance,At least 3 times a year,2013,gs1dntot,4.2090967287381265,7.054904614582871,3.627089815126174,4.791103642350079,119,Total number of donations,Average total number of donations,13,NB,
Frequency of religious attendance,Once or twice a year,2013,gs1dntot,3.441286056725584,6.651672022818324,2.9926442995283273,3.889927813922841,131,Total number of donations,Average total number of donations,13,NB,
Frequency of religious attendance,Not at all,2013,gs1dntot,3.016819320827122,4.200562642662609,2.7684460494690404,3.265192592185204,327,Total number of donations,Average total number of donations,13,NB,
Frequency of religious attendance,Not stated,2013,gs1dntot,3.8983148890936445,7.178299344579154,3.3498528516159363,4.446776926571353,48,Total number of donations,Average total number of donations,13,NB,
Frequency of religious attendance,At least once a week,2013,gs1dntot,3.8440916142234953,4.83989795193987,3.4794400967411363,4.208743131705854,255,Total number of donations,Average total number of donations,24,QC,
Frequency of religious attendance,At least once a month,2013,gs1dntot,3.8176711104266703,6.470319425757652,3.3335295964839036,4.301812624369437,172,Total number of donations,Average total number of donations,24,QC,
Frequency of religious attendance,At least 3 times a year,2013,gs1dntot,3.661701287403878,4.595564713108887,3.3318866774998575,3.9915158973078984,251,Total number of donations,Average total number of donations,24,QC,
Frequency of religious attendance,Once or twice a year,2013,gs1dntot,3.1103684259927187,4.171349170415857,2.8560742168266833,3.364662635158754,390,Total number of donations,Average total number of donations,24,QC,
Frequency of religious attendance,Not at all,2013,gs1dntot,2.779812529006883,2.6218317664007293,2.636966418339416,2.9226586396743497,940,Total number of donations,Average total number of donations,24,QC,
Frequency of religious attendance,Not stated,2013,gs1dntot,2.6789512486420404,6.582416274689132,2.3333317425543316,3.024570754729749,172,Total number of donations,Average total number of donations,24,QC,
Frequency of religious attendance,At least once a week,2013,gs1dntot,4.238282866498496,3.473338228425755,3.9497567662301325,4.526808966766859,557,Total number of donations,Average total number of donations,35,ON,
Frequency of religious attendance,At least once a month,2013,gs1dntot,4.0166677376573805,4.441672272190623,3.6669960174230383,4.366339457891723,314,Total number of donations,Average total number of donations,35,ON,
Frequency of religious attendance,At least 3 times a year,2013,gs1dntot,4.402061881015685,4.995319525746295,3.9710715696208125,4.833052192410558,295,Total number of donations,Average total number of donations,35,ON,
Frequency of religious attendance,Once or twice a year,2013,gs1dntot,3.5410655750744757,4.223178727935658,3.24796172593221,3.8341694242167415,318,Total number of donations,Average total number of donations,35,ON,
Frequency of religious attendance,Not at all,2013,gs1dntot,3.3693266485202273,2.593550803342874,3.1980548069528525,3.540598490087602,1000,Total number of donations,Average total number of donations,35,ON,
Frequency of religious attendance,Not stated,2013,gs1dntot,3.470674467744806,5.9117016663406705,3.0685370533778045,3.872811882111807,157,Total number of donations,Average total number of donations,35,ON,
Frequency of religious attendance,At least once a week,2013,gs1dntot,4.464356484540632,5.625273624748895,3.9721462842190887,4.9565666848621754,242,Total number of donations,Average total number of donations,46,MB,
Frequency of religious attendance,At least once a month,2013,gs1dntot,3.829155352566894,6.327737147244199,3.3542582631593785,4.3040524419744095,121,Total number of donations,Average total number of donations,46,MB,
Frequency of religious attendance,At least 3 times a year,2013,gs1dntot,4.327657460863555,7.075676635108199,3.727494835495837,4.927820086231272,108,Total number of donations,Average total number of donations,46,MB,
Frequency of religious attendance,Once or twice a year,2013,gs1dntot,3.654078552420415,7.023154201109263,3.1510899152468466,4.157067189593984,137,Total number of donations,Average total number of donations,46,MB,
Frequency of religious attendance,Not at all,2013,gs1dntot,3.51030958515287,4.076012803797888,3.2298766287071428,3.7907425415985974,387,Total number of donations,Average total number of donations,46,MB,
Frequency of religious attendance,Not stated,2013,gs1dntot,3.6172997820101074,8.344608538374478,3.0256856205812124,4.208913943439002,61,Total number of donations,Average total number of donations,46,MB,
Frequency of religious attendance,At least once a week,2013,gs1dntot,4.973381955228532,6.16343450835715,4.372591961353027,5.574171949104036,174,Total number of donations,Average total number of donations,47,SK,
Frequency of religious attendance,At least once a month,2013,gs1dntot,4.338525217519981,7.967704322118174,3.661003179281043,5.01604725575892,97,Total number of donations,Average total number of donations,47,SK,
Frequency of religious attendance,At least 3 times a year,2013,gs1dntot,4.340773123919741,6.42617095114906,3.7940499872428317,4.88749626059665,114,Total number of donations,Average total number of donations,47,SK,
Frequency of religious attendance,Once or twice a year,2013,gs1dntot,3.586131180396789,7.048960540255189,3.0906817397810205,4.081580621012558,122,Total number of donations,Average total number of donations,47,SK,
Frequency of religious attendance,Not at all,2013,gs1dntot,3.178011046922826,4.178303717381531,2.9177534000297896,3.438268693815863,299,Total number of donations,Average total number of donations,47,SK,
Frequency of religious attendance,Not stated,2013,gs1dntot,3.344480716116352,15.050521482962367,2.357909739124345,4.331051693108359,40,Total number of donations,Average total number of donations,47,SK,
Frequency of religious attendance,At least once a week,2013,gs1dntot,4.208263163657689,6.125491097219491,3.7030299481498385,4.713496379165539,185,Total number of donations,Average total number of donations,48,AB,
Frequency of religious attendance,At least once a month,2013,gs1dntot,4.98225364225856,9.363418600772567,4.067912285821545,5.8965949986955755,80,Total number of donations,Average total number of donations,48,AB,
Frequency of religious attendance,At least 3 times a year,2013,gs1dntot,4.375701359538617,7.56103777654661,3.7272503469412825,5.024152372135951,91,Total number of donations,Average total number of donations,48,AB,
Frequency of religious attendance,Once or twice a year,2013,gs1dntot,3.369538141329896,7.635743334002532,2.8652604110557895,3.8738158716040028,114,Total number of donations,Average total number of donations,48,AB,
Frequency of religious attendance,Not at all,2013,gs1dntot,3.147680061522776,3.941630582568143,2.9045074868631007,3.3908526361824514,360,Total number of donations,Average total number of donations,48,AB,
Frequency of religious attendance,Not stated,2013,gs1dntot,3.5641037520185055,14.586533427253828,2.545159272772909,4.583048231264102,58,Total number of donations,Average total number of donations,48,AB,
Frequency of religious attendance,At least once a week,2013,gs1dntot,3.841335440606801,5.294364004084063,3.4427291747715905,4.2399417064420115,257,Total number of donations,Average total number of donations,59,BC,
Frequency of religious attendance,At least once a month,2013,gs1dntot,3.9501945372729153,7.980869086641134,3.332296576314279,4.568092498231552,86,Total number of donations,Average total number of donations,59,BC,
Frequency of religious attendance,At least 3 times a year,2013,gs1dntot,3.3957214257095676,8.551007928713823,2.8266098030964084,3.9648330483227268,112,Total number of donations,Average total number of donations,59,BC,
Frequency of religious attendance,Once or twice a year,2013,gs1dntot,3.5590311309222007,5.965893727109234,3.1428758686416374,3.975186393202764,162,Total number of donations,Average total number of donations,59,BC,
Frequency of religious attendance,Not at all,2013,gs1dntot,3.15041051268391,2.8729197091036314,2.973016593907019,3.327804431460801,765,Total number of donations,Average total number of donations,59,BC,
Frequency of religious attendance,Not stated,2013,gs1dntot,3.553173457396353,7.673844191015617,3.0187598874356047,4.087587027357101,114,Total number of donations,Average total number of donations,59,BC,
Immigration status,Native-born,2013,gs1dntot,4.612062822891037,2.659870073242224,4.37162447866421,4.852501167117864,664,Total number of donations,Average total number of donations,10,NL,
Immigration status,Naturalized,2013,gs1dntot,3.996868420298142,23.418779316576085,2.1623072533594008,5.831429587236883,12,Total number of donations,Average total number of donations,10,NL,...
Immigration status,Non-Canadian,2013,gs1dntot,2.4752847276043,30.673968581361667,0.9871466760893008,3.9634227791192993,7,Total number of donations,Average total number of donations,10,NL,...
Immigration status,Unknown,2013,gs1dntot,4.31759587371022,8.277561601126388,3.617121095392421,5.018070652028018,71,Total number of donations,Average total number of donations,10,NL,
Immigration status,Native-born,2013,gs1dntot,4.797191474284333,2.879630554614149,4.526439322254684,5.0679436263139825,698,Total number of donations,Average total number of donations,11,PE,
Immigration status,Naturalized,2013,gs1dntot,4.955681549149325,21.29006157807408,2.8877869471789297,7.0235761511197214,29,Total number of donations,Average total number of donations,11,PE,*
Immigration status,Non-Canadian,2013,gs1dntot,3.1484289457983876,14.23647345590269,2.2699235965897406,4.026934295007035,18,Total number of donations,Average total number of donations,11,PE,
Immigration status,Unknown,2013,gs1dntot,3.2265523424109057,12.51723169377781,2.4349718246116066,4.018132860210205,37,Total number of donations,Average total number of donations,11,PE,
Immigration status,Native-born,2013,gs1dntot,4.1200952070192445,2.789308847624654,3.894851872920124,4.345338541118365,857,Total number of donations,Average total number of donations,12,NS,
Immigration status,Naturalized,2013,gs1dntot,5.299365242567913,9.9383985995585,4.2671070104401085,6.331623474695718,35,Total number of donations,Average total number of donations,12,NS,
Immigration status,Non-Canadian,2013,gs1dntot,3.418290939382695,14.426430617029853,2.4517594534617215,4.3848224253036685,19,Total number of donations,Average total number of donations,12,NS,
Immigration status,Unknown,2013,gs1dntot,3.37629879885875,9.550915963522911,2.744274189198066,4.008323408519434,61,Total number of donations,Average total number of donations,12,NS,
Immigration status,Native-born,2013,gs1dntot,3.8154554496396824,2.49394248432506,3.62895455841934,4.0019563408600245,907,Total number of donations,Average total number of donations,13,NB,
Immigration status,Naturalized,2013,gs1dntot,4.836152418873236,14.124003267773624,3.497382701207714,6.174922136538758,30,Total number of donations,Average total number of donations,13,NB,
Immigration status,Non-Canadian,2013,gs1dntot,2.183643931237379,22.012177694708353,1.241552781268613,3.1257350812061455,12,Total number of donations,Average total number of donations,13,NB,...
Immigration status,Unknown,2013,gs1dntot,4.148507536841938,9.174714997227609,3.4025183082592,4.894496765424677,49,Total number of donations,Average total number of donations,13,NB,
Immigration status,Native-born,2013,gs1dntot,3.2153392729713537,1.8967063783377178,3.095809801045545,3.3348687448971623,1817,Total number of donations,Average total number of donations,24,QC,
Immigration status,Naturalized,2013,gs1dntot,3.055653248483293,6.564217740970944,2.662524196481209,3.448782300485377,172,Total number of donations,Average total number of donations,24,QC,
Immigration status,Non-Canadian,2013,gs1dntot,2.1765901398591607,9.320172268347928,1.7789880228285497,2.5741922568897717,59,Total number of donations,Average total number of donations,24,QC,
Immigration status,Unknown,2013,gs1dntot,2.5963949514941733,7.455496237521925,2.2169966324325037,2.975793270555843,132,Total number of donations,Average total number of donations,24,QC,
Immigration status,Native-born,2013,gs1dntot,3.9226575157457266,1.7922839455714021,3.78486193246529,4.060453099026163,1856,Total number of donations,Average total number of donations,35,ON,
Immigration status,Naturalized,2013,gs1dntot,3.5269459958538927,3.517373028572369,3.2838010032889513,3.770090988418834,526,Total number of donations,Average total number of donations,35,ON,
Immigration status,Non-Canadian,2013,gs1dntot,2.877595813978297,7.47908214168977,2.455776766063523,3.299414861893071,105,Total number of donations,Average total number of donations,35,ON,
Immigration status,Unknown,2013,gs1dntot,3.317679383225869,5.358072883376024,2.969268973862179,3.666089792589559,154,Total number of donations,Average total number of donations,35,ON,
Immigration status,Native-born,2013,gs1dntot,3.9625290148826515,2.6512670613569553,3.7566206344931268,4.168437395272176,846,Total number of donations,Average total number of donations,46,MB,
Immigration status,Naturalized,2013,gs1dntot,4.053305108892841,7.374099771559281,3.4674821386852814,4.639128079100401,119,Total number of donations,Average total number of donations,46,MB,
Immigration status,Non-Canadian,2013,gs1dntot,2.8366596352330946,9.238165638271123,2.3230406545100717,3.3502786159561175,42,Total number of donations,Average total number of donations,46,MB,
Immigration status,Unknown,2013,gs1dntot,3.607644821026111,9.072551963993023,2.966137924997236,4.249151717054986,49,Total number of donations,Average total number of donations,46,MB,
Immigration status,Native-born,2013,gs1dntot,3.921112073571614,2.8671303239574017,3.700766271688288,4.14145787545494,760,Total number of donations,Average total number of donations,47,SK,
Immigration status,Naturalized,2013,gs1dntot,4.929361204117737,11.319758529527572,3.8357174011540254,6.023005007081449,32,Total number of donations,Average total number of donations,47,SK,
Immigration status,Non-Canadian,2013,gs1dntot,1.8734252354361975,15.184489798505203,1.315874155791819,2.430976315080576,20,Total number of donations,Average total number of donations,47,SK,
Immigration status,Unknown,2013,gs1dntot,3.9735374517072373,13.5612107297892,2.9173916759742182,5.029683227440256,34,Total number of donations,Average total number of donations,47,SK,
Immigration status,Native-born,2013,gs1dntot,3.7799152347907508,3.126500054473346,3.5482885493890928,4.011541920192409,676,Total number of donations,Average total number of donations,48,AB,
Immigration status,Naturalized,2013,gs1dntot,3.737908535454282,7.366372967366199,3.198235815804239,4.277581255104325,119,Total number of donations,Average total number of donations,48,AB,
Immigration status,Non-Canadian,2013,gs1dntot,2.7386603678020873,14.412640628694012,1.9650365609528024,3.512284174651372,35,Total number of donations,Average total number of donations,48,AB,
Immigration status,Unknown,2013,gs1dntot,3.628902978307517,13.990892101316685,2.6337980996224974,4.624007856992536,58,Total number of donations,Average total number of donations,48,AB,
Immigration status,Native-born,2013,gs1dntot,3.434319016252797,2.4336771022356274,3.2705047648215357,3.598133267684058,1014,Total number of donations,Average total number of donations,59,BC,
Immigration status,Naturalized,2013,gs1dntot,3.4473737268037117,4.480142110193198,3.1446626949128422,3.750084758694581,285,Total number of donations,Average total number of donations,59,BC,
Immigration status,Non-Canadian,2013,gs1dntot,2.765376553494725,9.612002164226311,2.2444023405190503,3.2863507664703997,65,Total number of donations,Average total number of donations,59,BC,
Immigration status,Unknown,2013,gs1dntot,3.540092061660717,7.053507839719584,3.050687739384278,4.029496383937156,132,Total number of donations,Average total number of donations,59,BC,
Immigration status (dcit2),Native-born,2013,gs1dntot,4.6515745343149755,2.598447120310305,4.414676226566412,4.888472842063539,674,Total number of donations,Average total number of donations,10,NL,
Immigration status (dcit2),Naturalized,2013,gs1dntot,3.3627059496087135,23.19792467867386,1.8337811774996309,4.891630721717796,13,Total number of donations,Average total number of donations,10,NL,...
Immigration status (dcit2),Non-Canadian,2013,gs1dntot,2.3671743973566297,30.809139947918062,0.9377607607802221,3.7965880339330376,3,Total number of donations,Average total number of donations,10,NL,...
Immigration status (dcit2),Unknown,2013,gs1dntot,3.9983014774968764,9.058268552266677,3.2884478261565944,4.708155128837158,64,Total number of donations,Average total number of donations,10,NL,
Immigration status (dcit2),Native-born,2013,gs1dntot,4.75382749066324,2.861068782965125,4.487252251446322,5.020402729880158,698,Total number of donations,Average total number of donations,11,PE,
Immigration status (dcit2),Naturalized,2013,gs1dntot,4.193809541799915,15.499049993133749,2.9198317023710914,5.467787381228739,44,Total number of donations,Average total number of donations,11,PE,
Immigration status (dcit2),Non-Canadian,2013,gs1dntot,7.8190582499798795,33.15175065901717,2.7385284055868535,12.899588094372906,7,Total number of donations,Average total number of donations,11,PE,...
Immigration status (dcit2),Unknown,2013,gs1dntot,3.2569625214871833,12.923279680954028,2.4320011841428437,4.081923858831523,33,Total number of donations,Average total number of donations,11,PE,
Immigration status (dcit2),Native-born,2013,gs1dntot,4.128724835520449,2.738780544577143,3.9070985514629175,4.350351119577981,868,Total number of donations,Average total number of donations,12,NS,
Immigration status (dcit2),Naturalized,2013,gs1dntot,4.665483603555848,10.173789651693047,3.7351739819299805,5.5957932251817155,45,Total number of donations,Average total number of donations,12,NS,
Immigration status (dcit2),Non-Canadian,2013,gs1dntot,3.1801081545892007,24.675132074883365,1.6421324767252168,4.718083832453185,11,Total number of donations,Average total number of donations,12,NS,...
Immigration status (dcit2),Unknown,2013,gs1dntot,3.135462795151242,10.559276957333678,2.4865536063779867,3.7843719839244976,48,Total number of donations,Average total number of donations,12,NS,
Immigration status (dcit2),Native-born,2013,gs1dntot,3.85381728113933,2.4931301914543034,3.6655026044965364,4.042131957782123,908,Total number of donations,Average total number of donations,13,NB,
Immigration status (dcit2),Naturalized,2013,gs1dntot,3.350029646508948,12.76494842819732,2.5118911166399904,4.188168176377905,41,Total number of donations,Average total number of donations,13,NB,
Immigration status (dcit2),Non-Canadian,2013,gs1dntot,2.0201869556870884,23.822050351860945,1.0769543787059335,2.9634195326682433,7,Total number of donations,Average total number of donations,13,NB,...
Immigration status (dcit2),Unknown,2013,gs1dntot,3.9591215978532843,8.395526454289277,3.307650930833346,4.6105922648732225,42,Total number of donations,Average total number of donations,13,NB,
Immigration status (dcit2),Native-born,2013,gs1dntot,3.211403986949147,1.881890228618676,3.092953371796534,3.32985460210176,1820,Total number of donations,Average total number of donations,24,QC,
Immigration status (dcit2),Naturalized,2013,gs1dntot,2.7686866446195406,5.746242888035896,2.4568652740751245,3.080508015163957,210,Total number of donations,Average total number of donations,24,QC,
Immigration status (dcit2),Non-Canadian,2013,gs1dntot,2.4946820830944265,17.08478345445534,1.6593238110041644,3.3300403551846887,25,Total number of donations,Average total number of donations,24,QC,*
Immigration status (dcit2),Unknown,2013,gs1dntot,2.6935653770130092,7.996505446167262,2.2714065743675333,3.115724179658485,125,Total number of donations,Average total number of donations,24,QC,
Immigration status (dcit2),Native-born,2013,gs1dntot,3.924542341601079,1.7876928924925668,3.787033689974071,4.0620509932280875,1859,Total number of donations,Average total number of donations,35,ON,
Immigration status (dcit2),Naturalized,2013,gs1dntot,3.4491792869841102,3.3531438783470766,3.2224978019212758,3.6758607720469447,580,Total number of donations,Average total number of donations,35,ON,
Immigration status (dcit2),Non-Canadian,2013,gs1dntot,3.0245525358355825,10.70373143060979,2.390033833869344,3.659071237801821,67,Total number of donations,Average total number of donations,35,ON,
Immigration status (dcit2),Unknown,2013,gs1dntot,3.25490146854456,5.721993693516065,2.889867473002993,3.6199354640861268,135,Total number of donations,Average total number of donations,35,ON,
Immigration status (dcit2),Native-born,2013,gs1dntot,3.973094301862918,2.635281155063814,3.767881750157584,4.178306853568252,844,Total number of donations,Average total number of donations,46,MB,
Immigration status (dcit2),Naturalized,2013,gs1dntot,3.7001791658895535,6.529326270212402,3.226658197274587,4.17370013450452,145,Total number of donations,Average total number of donations,46,MB,
Immigration status (dcit2),Non-Canadian,2013,gs1dntot,2.8371093066336504,18.780901377720944,1.7927724832407408,3.8814461300265597,20,Total number of donations,Average total number of donations,46,MB,*
Immigration status (dcit2),Unknown,2013,gs1dntot,3.592094741602471,9.4976817781952,2.923422202494849,4.260767280710093,47,Total number of donations,Average total number of donations,46,MB,
Immigration status (dcit2),Native-born,2013,gs1dntot,3.9238781146718993,2.8582816640227207,3.704057396209685,4.143698833134113,760,Total number of donations,Average total number of donations,47,SK,
Immigration status (dcit2),Naturalized,2013,gs1dntot,3.5265333407001225,15.314836799663457,2.4679904534361743,4.585076227964071,40,Total number of donations,Average total number of donations,47,SK,
Immigration status (dcit2),Non-Canadian,2013,gs1dntot,3.4081764350763493,19.66180989047122,2.0947865934291316,4.721566276723567,13,Total number of donations,Average total number of donations,47,SK,...
Immigration status (dcit2),Unknown,2013,gs1dntot,3.8176940100168943,14.13554064381812,2.75999613647327,4.875391883560519,33,Total number of donations,Average total number of donations,47,SK,
Immigration status (dcit2),Native-born,2013,gs1dntot,3.7834802526188387,3.121895965342052,3.5519765246145347,4.014983980623143,680,Total number of donations,Average total number of donations,48,AB,
Immigration status (dcit2),Naturalized,2013,gs1dntot,3.586295698366112,6.668571047784138,3.1175611454386147,4.0550302512936085,146,Total number of donations,Average total number of donations,48,AB,
Immigration status (dcit2),Non-Canadian,2013,gs1dntot,3.224817492467057,27.23632245365964,1.5033386116776482,4.946296373256466,11,Total number of donations,Average total number of donations,48,AB,...
