,refDate,geo,subSector,valNorm_Goods,valNorm_Membership,valNorm_Investments,valNorm_HouseDons,valNorm_CorpDons,valNorm_Government,valNorm_Households,valNormP_Goods,valNormP_Membership,valNormP_Investments,valNormP_HouseDons,valNormP_CorpDons,valNormP_Government,valNormP_Households,label_Goods,label_Membership,label_Investments,label_HouseDons,label_CorpDons,label_Government,label_Households,label_Goods_FR,label_Membership_FR,label_Investments_FR,label_HouseDons_FR,label_CorpDons_FR,label_Government_FR,label_Households_FR
181,2011-01-01,NB,institutions commerciales à but non lucratif,523000000,183000000.0,34000000,,0,17000000,3000000.0,1.3375959079283888,1.440944881889764,1.4782608695652173,,,1.5454545454545454,1.5,$523.0M,$183.0M,$34.0M,,,$17.0M,$3.0M,523.0 M$,183.0 M$,34.0 M$,,,17.0 M$,3.0 M$
182,2011-01-01,NB,Institutions gouvernementales à but non lucratif,595000000,,14000000,,95000000,1941000000,,1.1553398058252426,,1.1666666666666667,,2.111111111111111,1.2040942928039702,,$595.0M,,$14.0M,,$95.0M,$1.9B,,595.0 M$,,14.0 M$,,95.0 M$,1.9 G$,
183,2011-01-01,NL,Organismes communautaires à but non lucratif,143000000,,12000000,,25000000,55000000,,1.4444444444444444,,0.8571428571428571,,1.0416666666666667,1.25,,$143.0M,,$12.0M,,$25.0M,$55.0M,,143.0 M$,,12.0 M$,,25.0 M$,55.0 M$,
184,2011-01-01,NL,institutions commerciales à but non lucratif,321000000,112000000.0,21000000,,0,11000000,2000000.0,1.2687747035573125,1.3658536585365857,1.4,,,1.5714285714285714,2.0,$321.0M,$112.0M,$21.0M,,,$11.0M,$2.0M,321.0 M$,112.0 M$,21.0 M$,,,11.0 M$,2.0 M$
185,2011-01-01,NL,Institutions gouvernementales à but non lucratif,599000000,,9000000,,13000000,2422000000,,1.290948275862069,,0.9,,3.25,1.190757128810226,,$599.0M,,$9.0M,,$13.0M,$2.4B,,599.0 M$,,9.0 M$,,13.0 M$,2.4 G$,
186,2011-01-01,NS,Organismes communautaires à but non lucratif,343000000,,28000000,,60000000,656000000,,1.195121951219512,,0.7,,0.8695652173913043,1.3927813163481952,,$343.0M,,$28.0M,,$60.0M,$656.0M,,343.0 M$,,28.0 M$,,60.0 M$,656.0 M$,
187,2011-01-01,NS,institutions commerciales à but non lucratif,434000000,152000000.0,28000000,,0,14000000,3000000.0,1.101522842639594,1.1875,1.1666666666666667,,,1.2727272727272727,1.5,$434.0M,$152.0M,$28.0M,,,$14.0M,$3.0M,434.0 M$,152.0 M$,28.0 M$,,,14.0 M$,3.0 M$
188,2011-01-01,NS,Institutions gouvernementales à but non lucratif,1000000000,,34000000,,135000000,2941000000,,1.1534025374855823,,0.7727272727272727,,1.6071428571428572,1.1801765650080256,,$1.0B,,$34.0M,,$135.0M,$2.9B,,1.0 G$,,34.0 M$,,135.0 M$,2.9 G$,
189,2011-01-01,NT,Organismes communautaires à but non lucratif,32000000,,3000000,,6000000,25000000,,1.4545454545454546,,1.0,,1.0,1.3888888888888888,,$32.0M,,$3.0M,,$6.0M,$25.0M,,32.0 M$,,3.0 M$,,6.0 M$,25.0 M$,
190,2011-01-01,NT,institutions commerciales à but non lucratif,69000000,24000000.0,5000000,,0,2000000,0.0,1.0952380952380951,1.1428571428571428,1.25,,,1.0,,$69.0M,$24.0M,$5.0M,,,$2.0M,,69.0 M$,24.0 M$,5.0 M$,,,2.0 M$,
191,2011-01-01,NT,Institutions gouvernementales à but non lucratif,68000000,,1000000,,3000000,241000000,,1.2142857142857142,,inf,,inf,1.205,,$68.0M,,$1.0M,,$3.0M,$241.0M,,68.0 M$,,1.0 M$,,3.0 M$,241.0 M$,
192,2011-01-01,NU,Organismes communautaires à but non lucratif,28000000,,2000000,,5000000,31000000,,1.3333333333333333,,0.6666666666666666,,0.8333333333333334,1.4090909090909092,,$28.0M,,$2.0M,,$5.0M,$31.0M,,28.0 M$,,2.0 M$,,5.0 M$,31.0 M$,
193,2011-01-01,NU,institutions commerciales à but non lucratif,46000000,16000000.0,3000000,,0,2000000,0.0,1.4375,1.6,1.5,,,2.0,,$46.0M,$16.0M,$3.0M,,,$2.0M,,46.0 M$,16.0 M$,3.0 M$,,,2.0 M$,
194,2011-01-01,NU,Institutions gouvernementales à but non lucratif,7000000,,1000000,,0,32000000,,1.4,,inf,,,1.0666666666666669,,$7.0M,,$1.0M,,,$32.0M,,7.0 M$,,1.0 M$,,,32.0 M$,
195,2011-01-01,ON,Organismes communautaires à but non lucratif,5987000000,,487000000,,1055000000,6850000000,,1.2692389230443075,,0.7503852080123267,,0.9303350970017636,1.2980860337312867,,$6.0B,,$487.0M,,$1.1B,$6.8B,,6.0 G$,,487.0 M$,,1.1 G$,6.8 G$,
196,2011-01-01,ON,institutions commerciales à but non lucratif,8825000000,3092000000.0,578000000,,0,291000000,52000000.0,1.3077949021932425,1.4067333939945406,1.4306930693069306,,,1.5315789473684212,1.793103448275862,$8.8B,$3.1B,$578.0M,,,$291.0M,$52.0M,8.8 G$,3.1 G$,578.0 M$,,,291.0 M$,52.0 M$
197,2011-01-01,ON,Institutions gouvernementales à but non lucratif,11599000000,,311000000,,1723000000,33003000000,,1.2477409638554218,,0.7994858611825193,,1.328450269853508,1.200807742686654,,$11.6B,,$311.0M,,$1.7B,$33.0B,,11.6 G$,,311.0 M$,,1.7 G$,33.0 G$,
198,2011-01-01,PE,Organismes communautaires à but non lucratif,43000000,,3000000,,8000000,34000000,,1.2647058823529411,,0.6,,1.0,1.2592592592592593,,$43.0M,,$3.0M,,$8.0M,$34.0M,,43.0 M$,,3.0 M$,,8.0 M$,34.0 M$,
199,2011-01-01,PE,institutions commerciales à but non lucratif,83000000,29000000.0,5000000,,0,3000000,0.0,1.3387096774193548,1.45,1.25,,,1.5,,$83.0M,$29.0M,$5.0M,,,$3.0M,,83.0 M$,29.0 M$,5.0 M$,,,3.0 M$,
200,2011-01-01,PE,Institutions gouvernementales à but non lucratif,119000000,,2000000,,16000000,604000000,,1.75,,1.0,,1.7777777777777777,1.215291750503018,,$119.0M,,$2.0M,,$16.0M,$604.0M,,119.0 M$,,2.0 M$,,16.0 M$,604.0 M$,
201,2011-01-01,QC,Organismes communautaires à but non lucratif,3330000000,,272000000,,586000000,4834000000,,1.3069073783359495,,0.7749287749287749,,0.9559543230016312,1.2945902517407606,,$3.3B,,$272.0M,,$586.0M,$4.8B,,3.3 G$,,272.0 M$,,586.0 M$,4.8 G$,
202,2011-01-01,QC,institutions commerciales à but non lucratif,4763000000,1669000000.0,312000000,,0,157000000,28000000.0,1.2620561738208798,1.358014646053702,1.3805309734513274,,,1.481132075471698,1.75,$4.8B,$1.7B,$312.0M,,,$157.0M,$28.0M,4.8 G$,1.7 G$,312.0 M$,,,157.0 M$,28.0 M$
203,2011-01-01,QC,Institutions gouvernementales à but non lucratif,4611000000,,73000000,,548000000,24057000000,,1.220810166799047,,0.3543689320388349,,1.0851485148514852,1.1953788819875777,,$4.6B,,$73.0M,,$548.0M,$24.1B,,4.6 G$,,73.0 M$,,548.0 M$,24.1 G$,
204,2011-01-01,SK,Organismes communautaires à but non lucratif,366000000,,30000000,,64000000,422000000,,1.4352941176470588,,0.8571428571428571,,1.0491803278688523,1.450171821305842,,$366.0M,,$30.0M,,$64.0M,$422.0M,,366.0 M$,,30.0 M$,,64.0 M$,422.0 M$,
205,2011-01-01,SK,institutions commerciales à but non lucratif,584000000,204000000.0,38000000,,0,19000000,3000000.0,1.280701754385965,1.3691275167785235,1.4074074074074074,,,1.4615384615384617,1.5,$584.0M,$204.0M,$38.0M,,,$19.0M,$3.0M,584.0 M$,204.0 M$,38.0 M$,,,19.0 M$,3.0 M$
206,2011-01-01,SK,Institutions gouvernementales à but non lucratif,794000000,,18000000,,126000000,3930000000,,1.242566510172144,,0.9473684210526316,,1.2233009708737863,1.1948920644572818,,$794.0M,,$18.0M,,$126.0M,$3.9B,,794.0 M$,,18.0 M$,,126.0 M$,3.9 G$,
207,2011-01-01,YT,Organismes communautaires à but non lucratif,23000000,,2000000,,5000000,27000000,,1.2777777777777777,,0.6666666666666666,,1.25,1.588235294117647,,$23.0M,,$2.0M,,$5.0M,$27.0M,,23.0 M$,,2.0 M$,,5.0 M$,27.0 M$,
208,2011-01-01,YT,institutions commerciales à but non lucratif,22000000,8000000.0,1000000,,0,1000000,0.0,1.2941176470588236,1.3333333333333333,1.0,,,inf,,$22.0M,$8.0M,$1.0M,,,$1.0M,,22.0 M$,8.0 M$,1.0 M$,,,1.0 M$,
209,2011-01-01,YT,Institutions gouvernementales à but non lucratif,8000000,,1000000,,1000000,101000000,,1.3333333333333333,,1.0,,1.0,1.2023809523809523,,$8.0M,,$1.0M,,$1.0M,$101.0M,,8.0 M$,,1.0 M$,,1.0 M$,101.0 M$,
210,2012-01-01,AB,Organismes communautaires à but non lucratif,1566000000,,146000000,,275000000,1790000000,,1.4704225352112676,,0.9931972789115646,,1.07421875,0.9582441113490364,,$1.6B,,$146.0M,,$275.0M,$1.8B,,1.6 G$,,146.0 M$,,275.0 M$,1.8 G$,
211,2012-01-01,AB,institutions commerciales à but non lucratif,3141000000,1202000000.0,192000000,,0,95000000,18000000.0,1.4401650618982118,1.6929577464788732,1.476923076923077,,,1.5573770491803278,2.0,$3.1B,$1.2B,$192.0M,,,$95.0M,$18.0M,3.1 G$,1.2 G$,192.0 M$,,,95.0 M$,18.0 M$
212,2012-01-01,AB,Institutions gouvernementales à but non lucratif,3088000000,,113000000,,302000000,14112000000,,1.2963895885810244,,1.3780487804878048,,0.8365650969529086,1.2346456692913386,,$3.1B,,$113.0M,,$302.0M,$14.1B,,3.1 G$,,113.0 M$,,302.0 M$,14.1 G$,
213,2012-01-01,BC,Organismes communautaires à but non lucratif,2013000000,,187000000,,353000000,1579000000,,1.3322303110522833,,0.8990384615384616,,0.9724517906336088,0.9993670886075948,,$2.0B,,$187.0M,,$353.0M,$1.6B,,2.0 G$,,187.0 M$,,353.0 M$,1.6 G$,
214,2012-01-01,BC,institutions commerciales à but non lucratif,3733000000,1428000000.0,229000000,,0,113000000,22000000.0,1.3689035570223689,1.608108108108108,1.4049079754601228,,,1.4675324675324677,1.8333333333333333,$3.7B,$1.4B,$229.0M,,,$113.0M,$22.0M,3.7 G$,1.4 G$,229.0 M$,,,113.0 M$,22.0 M$
215,2012-01-01,BC,Institutions gouvernementales à but non lucratif,3943000000,,131000000,,502000000,14952000000,,1.30649436713055,,0.8343949044585988,,1.442528735632184,1.2390817933206264,,$3.9B,,$131.0M,,$502.0M,$15.0B,,3.9 G$,,131.0 M$,,502.0 M$,15.0 G$,
216,2012-01-01,CA,Organismes communautaires à but non lucratif,15156000000,6177000000.0,1409000000,9236000000.0,2664000000,16447000000,,1.3543025645608078,1.2231683168316831,0.9131561892417368,1.086077140169332,0.9895988112927192,1.1942346790589602,,$15.2B,$6.2B,$1.4B,$9.2B,$2.7B,$16.4B,,15.2 G$,6.2 G$,1.4 G$,9.2 G$,2.7 G$,16.4 G$,
217,2012-01-01,CA,institutions commerciales à but non lucratif,23516000000,8997000000.0,1441000000,,0,709000000,138000000.0,1.3313706618354753,1.56387971493134,1.3645833333333333,,,1.4265593561368208,1.792207792207792,$23.5B,$9.0B,$1.4B,,,$709.0M,$138.0M,23.5 G$,9.0 G$,1.4 G$,,,709.0 M$,138.0 M$
218,2012-01-01,CA,Institutions gouvernementales à but non lucratif,28133000000,,991000000,3849000000.0,3619000000,104399000000,,1.2929362562617768,,1.0398740818467995,1.1066705002875217,1.2684893094987733,1.2320792125947082,,$28.1B,,$991.0M,$3.8B,$3.6B,$104.4B,,28.1 G$,,991.0 M$,3.8 G$,3.6 G$,104.4 G$,
219,2012-01-01,MB,Organismes communautaires à but non lucratif,648000000,,60000000,,114000000,309000000,,1.443207126948775,,0.967741935483871,,1.0555555555555556,1.2560975609756098,,$648.0M,,$60.0M,,$114.0M,$309.0M,,648.0 M$,,60.0 M$,,114.0 M$,309.0 M$,
220,2012-01-01,MB,institutions commerciales à but non lucratif,755000000,289000000.0,46000000,,0,23000000,4000000.0,1.3339222614840989,1.5706521739130437,1.3529411764705883,,,1.4375,2.0,$755.0M,$289.0M,$46.0M,,,$23.0M,$4.0M,755.0 M$,289.0 M$,46.0 M$,,,23.0 M$,4.0 M$
221,2012-01-01,MB,Institutions gouvernementales à but non lucratif,818000000,,29000000,,88000000,4189000000,,1.2282282282282282,,0.935483870967742,,0.9166666666666666,1.2360578341693715,,$818.0M,,$29.0M,,$88.0M,$4.2B,,818.0 M$,,29.0 M$,,88.0 M$,4.2 G$,
222,2012-01-01,NB,Organismes communautaires à but non lucratif,210000000,,20000000,,37000000,197000000,,1.2727272727272727,,0.8695652173913043,,0.925,1.112994350282486,,$210.0M,,$20.0M,,$37.0M,$197.0M,,210.0 M$,,20.0 M$,,37.0 M$,197.0 M$,
223,2012-01-01,NB,institutions commerciales à but non lucratif,562000000,215000000.0,34000000,,0,17000000,3000000.0,1.4373401534526855,1.6929133858267718,1.4782608695652173,,,1.5454545454545454,1.5,$562.0M,$215.0M,$34.0M,,,$17.0M,$3.0M,562.0 M$,215.0 M$,34.0 M$,,,17.0 M$,3.0 M$
224,2012-01-01,NB,Institutions gouvernementales à but non lucratif,601000000,,25000000,,67000000,1992000000,,1.166990291262136,,2.083333333333333,,1.488888888888889,1.2357320099255582,,$601.0M,,$25.0M,,$67.0M,$2.0B,,601.0 M$,,25.0 M$,,67.0 M$,2.0 G$,
225,2012-01-01,NL,Organismes communautaires à but non lucratif,152000000,,14000000,,26000000,56000000,,1.5353535353535352,,1.0,,1.0833333333333333,1.2727272727272727,,$152.0M,,$14.0M,,$26.0M,$56.0M,,152.0 M$,,14.0 M$,,26.0 M$,56.0 M$,
226,2012-01-01,NL,institutions commerciales à but non lucratif,340000000,130000000.0,21000000,,0,10000000,2000000.0,1.3438735177865613,1.5853658536585369,1.4,,,1.4285714285714286,2.0,$340.0M,$130.0M,$21.0M,,,$10.0M,$2.0M,340.0 M$,130.0 M$,21.0 M$,,,10.0 M$,2.0 M$
227,2012-01-01,NL,Institutions gouvernementales à but non lucratif,594000000,,8000000,,8000000,2482000000,,1.2801724137931034,,0.8,,2.0,1.2202556538839724,,$594.0M,,$8.0M,,$8.0M,$2.5B,,594.0 M$,,8.0 M$,,8.0 M$,2.5 G$,
228,2012-01-01,NS,Organismes communautaires à but non lucratif,358000000,,33000000,,63000000,691000000,,1.2473867595818815,,0.825,,0.9130434782608696,1.4670912951167727,,$358.0M,,$33.0M,,$63.0M,$691.0M,,358.0 M$,,33.0 M$,,63.0 M$,691.0 M$,
229,2012-01-01,NS,institutions commerciales à but non lucratif,511000000,195000000.0,31000000,,0,15000000,3000000.0,1.2969543147208122,1.5234375,1.2916666666666667,,,1.3636363636363635,1.5,$511.0M,$195.0M,$31.0M,,,$15.0M,$3.0M,511.0 M$,195.0 M$,31.0 M$,,,15.0 M$,3.0 M$
230,2012-01-01,NS,Institutions gouvernementales à but non lucratif,1045000000,,31000000,,92000000,3018000000,,1.2053056516724336,,0.7045454545454546,,1.0952380952380951,1.21107544141252,,$1.0B,,$31.0M,,$92.0M,$3.0B,,1.0 G$,,31.0 M$,,92.0 M$,3.0 G$,
231,2012-01-01,NT,Organismes communautaires à but non lucratif,31000000,,3000000,,6000000,21000000,,1.4090909090909092,,1.0,,1.0,1.1666666666666667,,$31.0M,,$3.0M,,$6.0M,$21.0M,,31.0 M$,,3.0 M$,,6.0 M$,21.0 M$,
232,2012-01-01,NT,institutions commerciales à but non lucratif,66000000,25000000.0,4000000,,0,2000000,0.0,1.0476190476190477,1.1904761904761905,1.0,,,1.0,,$66.0M,$25.0M,$4.0M,,,$2.0M,,66.0 M$,25.0 M$,4.0 M$,,,2.0 M$,
233,2012-01-01,NT,Institutions gouvernementales à but non lucratif,66000000,,0,,3000000,248000000,,1.1785714285714286,,,,inf,1.24,,$66.0M,,,,$3.0M,$248.0M,,66.0 M$,,,,3.0 M$,248.0 M$,
234,2012-01-01,NU,Organismes communautaires à but non lucratif,31000000,,3000000,,6000000,31000000,,1.4761904761904765,,1.0,,1.0,1.4090909090909092,,$31.0M,,$3.0M,,$6.0M,$31.0M,,31.0 M$,,3.0 M$,,6.0 M$,31.0 M$,
235,2012-01-01,NU,institutions commerciales à but non lucratif,53000000,20000000.0,3000000,,0,2000000,0.0,1.65625,2.0,1.5,,,2.0,,$53.0M,$20.0M,$3.0M,,,$2.0M,,53.0 M$,20.0 M$,3.0 M$,,,2.0 M$,
236,2012-01-01,NU,Institutions gouvernementales à but non lucratif,7000000,,1000000,,0,32000000,,1.4,,inf,,,1.0666666666666669,,$7.0M,,$1.0M,,,$32.0M,,7.0 M$,,1.0 M$,,,32.0 M$,
237,2012-01-01,ON,Organismes communautaires à but non lucratif,6221000000,,579000000,,1093000000,6498000000,,1.3188467246131017,,0.8921417565485362,,0.9638447971781304,1.2313814667424674,,$6.2B,,$579.0M,,$1.1B,$6.5B,,6.2 G$,,579.0 M$,,1.1 G$,6.5 G$,
238,2012-01-01,ON,institutions commerciales à but non lucratif,8864000000,3391000000.0,543000000,,0,267000000,52000000.0,1.313574392412567,1.542766151046406,1.344059405940594,,,1.4052631578947368,1.793103448275862,$8.9B,$3.4B,$543.0M,,,$267.0M,$52.0M,8.9 G$,3.4 G$,543.0 M$,,,267.0 M$,52.0 M$
239,2012-01-01,ON,Institutions gouvernementales à but non lucratif,12226000000,,425000000,,1842000000,33900000000,,1.3151893287435457,,1.0925449871465296,,1.4202004626060138,1.2334449134041623,,$12.2B,,$425.0M,,$1.8B,$33.9B,,12.2 G$,,425.0 M$,,1.8 G$,33.9 G$,
240,2012-01-01,PE,Organismes communautaires à but non lucratif,44000000,,4000000,,8000000,31000000,,1.2941176470588236,,0.8,,1.0,1.148148148148148,,$44.0M,,$4.0M,,$8.0M,$31.0M,,44.0 M$,,4.0 M$,,8.0 M$,31.0 M$,
241,2012-01-01,PE,institutions commerciales à but non lucratif,75000000,29000000.0,5000000,,0,2000000,0.0,1.2096774193548387,1.45,1.25,,,1.0,,$75.0M,$29.0M,$5.0M,,,$2.0M,,75.0 M$,29.0 M$,5.0 M$,,,2.0 M$,
242,2012-01-01,PE,Institutions gouvernementales à but non lucratif,123000000,,2000000,,24000000,622000000,,1.8088235294117647,,1.0,,2.6666666666666665,1.2515090543259555,,$123.0M,,$2.0M,,$24.0M,$622.0M,,123.0 M$,,2.0 M$,,24.0 M$,622.0 M$,
243,2012-01-01,QC,Organismes communautaires à but non lucratif,3467000000,,322000000,,610000000,4738000000,,1.3606750392464677,,0.9173789173789174,,0.99510603588907,1.2688805570433852,,$3.5B,,$322.0M,,$610.0M,$4.7B,,3.5 G$,,322.0 M$,,610.0 M$,4.7 G$,
244,2012-01-01,QC,institutions commerciales à but non lucratif,4850000000,1856000000.0,297000000,,0,146000000,28000000.0,1.2851086380498145,1.5101708706265256,1.3141592920353982,,,1.3773584905660377,1.75,$4.8B,$1.9B,$297.0M,,,$146.0M,$28.0M,4.8 G$,1.9 G$,297.0 M$,,,146.0 M$,28.0 M$
245,2012-01-01,QC,Institutions gouvernementales à but non lucratif,4780000000,,210000000,,544000000,24695000000,,1.2655546730209162,,1.019417475728155,,1.0772277227722773,1.2270807453416148,,$4.8B,,$210.0M,,$544.0M,$24.7B,,4.8 G$,,210.0 M$,,544.0 M$,24.7 G$,
246,2012-01-01,SK,Organismes communautaires à but non lucratif,391000000,,36000000,,68000000,479000000,,1.5333333333333334,,1.0285714285714285,,1.1147540983606556,1.6460481099656357,,$391.0M,,$36.0M,,$68.0M,$479.0M,,391.0 M$,,36.0 M$,,68.0 M$,479.0 M$,
247,2012-01-01,SK,institutions commerciales à but non lucratif,548000000,210000000.0,34000000,,0,17000000,3000000.0,1.2017543859649122,1.4093959731543624,1.2592592592592593,,,1.3076923076923077,1.5,$548.0M,$210.0M,$34.0M,,,$17.0M,$3.0M,548.0 M$,210.0 M$,34.0 M$,,,17.0 M$,3.0 M$
248,2012-01-01,SK,Institutions gouvernementales à but non lucratif,834000000,,15000000,,146000000,4052000000,,1.3051643192488265,,0.7894736842105263,,1.4174757281553398,1.2319854058984494,,$834.0M,,$15.0M,,$146.0M,$4.1B,,834.0 M$,,15.0 M$,,146.0 M$,4.1 G$,
249,2012-01-01,YT,Organismes communautaires à but non lucratif,24000000,,2000000,,5000000,27000000,,1.3333333333333333,,0.6666666666666666,,1.25,1.588235294117647,,$24.0M,,$2.0M,,$5.0M,$27.0M,,24.0 M$,,2.0 M$,,5.0 M$,27.0 M$,
250,2012-01-01,YT,institutions commerciales à but non lucratif,19000000,7000000.0,1000000,,0,1000000,0.0,1.1176470588235294,1.1666666666666667,1.0,,,inf,,$19.0M,$7.0M,$1.0M,,,$1.0M,,19.0 M$,7.0 M$,1.0 M$,,,1.0 M$,
251,2012-01-01,YT,Institutions gouvernementales à but non lucratif,8000000,,1000000,,1000000,104000000,,1.3333333333333333,,1.0,,1.0,1.238095238095238,,$8.0M,,$1.0M,,$1.0M,$104.0M,,8.0 M$,,1.0 M$,,1.0 M$,104.0 M$,
252,2013-01-01,AB,Organismes communautaires à but non lucratif,1671000000,,234000000,,309000000,1868000000,,1.5690140845070422,,1.5918367346938775,,1.20703125,1.0,,$1.7B,,$234.0M,,$309.0M,$1.9B,,1.7 G$,,234.0 M$,,309.0 M$,1.9 G$,
253,2013-01-01,AB,institutions commerciales à but non lucratif,3111000000,1220000000.0,238000000,,0,109000000,23000000.0,1.4264099037138926,1.7183098591549295,1.8307692307692307,,,1.786885245901639,2.555555555555556,$3.1B,$1.2B,$238.0M,,,$109.0M,$23.0M,3.1 G$,1.2 G$,238.0 M$,,,109.0 M$,23.0 M$
254,2013-01-01,AB,Institutions gouvernementales à but non lucratif,3183000000,,165000000,,387000000,14637000000,,1.336272040302267,,2.0121951219512195,,1.07202216066482,1.2805774278215225,,$3.2B,,$165.0M,,$387.0M,$14.6B,,3.2 G$,,165.0 M$,,387.0 M$,14.6 G$,
255,2013-01-01,BC,Organismes communautaires à but non lucratif,2136000000,,299000000,,394000000,1538000000,,1.413633355393779,,1.4375,,1.0853994490358128,0.9734177215189872,,$2.1B,,$299.0M,,$394.0M,$1.5B,,2.1 G$,,299.0 M$,,394.0 M$,1.5 G$,
256,2013-01-01,BC,institutions commerciales à but non lucratif,3628000000,1423000000.0,277000000,,0,128000000,27000000.0,1.3303997066373303,1.6024774774774777,1.6993865030674846,,,1.6623376623376624,2.25,$3.6B,$1.4B,$277.0M,,,$128.0M,$27.0M,3.6 G$,1.4 G$,277.0 M$,,,128.0 M$,27.0 M$
257,2013-01-01,BC,Institutions gouvernementales à but non lucratif,4394000000,,126000000,,438000000,15497000000,,1.4559310801855534,,0.802547770700637,,1.2586206896551724,1.2842462915389077,,$4.4B,,$126.0M,,$438.0M,$15.5B,,4.4 G$,,126.0 M$,,438.0 M$,15.5 G$,
258,2013-01-01,CA,Organismes communautaires à but non lucratif,15931000000,6127000000.0,2230000000,8985000000.0,2950000000,15989000000,,1.4235546421231349,1.2132673267326732,1.4452365521710953,1.0565616180620885,1.0958395245170878,1.1609787975602672,,$15.9B,$6.1B,$2.2B,$9.0B,$3.0B,$16.0B,,15.9 G$,6.1 G$,2.2 G$,9.0 G$,3.0 G$,16.0 G$,
259,2013-01-01,CA,institutions commerciales à but non lucratif,22782000000,8936000000.0,1741000000,,0,802000000,171000000.0,1.2898148672365963,1.5532765513645057,1.6486742424242424,,,1.613682092555332,2.220779220779221,$22.8B,$8.9B,$1.7B,,,$802.0M,$171.0M,22.8 G$,8.9 G$,1.7 G$,,,802.0 M$,171.0 M$
260,2013-01-01,CA,Institutions gouvernementales à but non lucratif,29663000000,,1181000000,3889000000.0,3636000000,108390000000,,1.3632519876832574,,1.2392444910807974,1.118171362852214,1.274447949526814,1.2791795501215568,,$29.7B,,$1.2B,$3.9B,$3.6B,$108.4B,,29.7 G$,,1.2 G$,3.9 G$,3.6 G$,108.4 G$,
261,2013-01-01,MB,Organismes communautaires à but non lucratif,690000000,,97000000,,127000000,289000000,,1.5367483296213809,,1.564516129032258,,1.1759259259259258,1.1747967479674797,,$690.0M,,$97.0M,,$127.0M,$289.0M,,690.0 M$,,97.0 M$,,127.0 M$,289.0 M$,
262,2013-01-01,MB,institutions commerciales à but non lucratif,764000000,300000000.0,58000000,,0,27000000,6000000.0,1.3498233215547704,1.6304347826086956,1.7058823529411764,,,1.6875,3.0,$764.0M,$300.0M,$58.0M,,,$27.0M,$6.0M,764.0 M$,300.0 M$,58.0 M$,,,27.0 M$,6.0 M$
263,2013-01-01,MB,Institutions gouvernementales à but non lucratif,875000000,,28000000,,87000000,4352000000,,1.3138138138138138,,0.9032258064516128,,0.90625,1.284154617881381,,$875.0M,,$28.0M,,$87.0M,$4.4B,,875.0 M$,,28.0 M$,,87.0 M$,4.4 G$,
264,2013-01-01,NB,Organismes communautaires à but non lucratif,222000000,,31000000,,41000000,206000000,,1.3454545454545457,,1.3478260869565215,,1.025,1.1638418079096045,,$222.0M,,$31.0M,,$41.0M,$206.0M,,222.0 M$,,31.0 M$,,41.0 M$,206.0 M$,
265,2013-01-01,NB,institutions commerciales à but non lucratif,534000000,210000000.0,41000000,,0,19000000,4000000.0,1.3657289002557544,1.653543307086614,1.7826086956521738,,,1.7272727272727273,2.0,$534.0M,$210.0M,$41.0M,,,$19.0M,$4.0M,534.0 M$,210.0 M$,41.0 M$,,,19.0 M$,4.0 M$
266,2013-01-01,NB,Institutions gouvernementales à but non lucratif,597000000,,30000000,,64000000,2070000000,,1.159223300970874,,2.5,,1.4222222222222225,1.284119106699752,,$597.0M,,$30.0M,,$64.0M,$2.1B,,597.0 M$,,30.0 M$,,64.0 M$,2.1 G$,
267,2013-01-01,NL,Organismes communautaires à but non lucratif,158000000,,22000000,,29000000,51000000,,1.595959595959596,,1.5714285714285714,,1.2083333333333333,1.1590909090909092,,$158.0M,,$22.0M,,$29.0M,$51.0M,,158.0 M$,,22.0 M$,,29.0 M$,51.0 M$,
268,2013-01-01,NL,institutions commerciales à but non lucratif,316000000,124000000.0,24000000,,0,11000000,2000000.0,1.2490118577075098,1.5121951219512195,1.6,,,1.5714285714285714,2.0,$316.0M,$124.0M,$24.0M,,,$11.0M,$2.0M,316.0 M$,124.0 M$,24.0 M$,,,11.0 M$,2.0 M$
269,2013-01-01,NL,Institutions gouvernementales à but non lucratif,602000000,,10000000,,8000000,2572000000,,1.2974137931034482,,1.0,,2.0,1.264503441494592,,$602.0M,,$10.0M,,$8.0M,$2.6B,,602.0 M$,,10.0 M$,,8.0 M$,2.6 G$,
270,2013-01-01,NS,Organismes communautaires à but non lucratif,378000000,,53000000,,70000000,661000000,,1.3170731707317074,,1.325,,1.0144927536231885,1.4033970276008492,,$378.0M,,$53.0M,,$70.0M,$661.0M,,378.0 M$,,53.0 M$,,70.0 M$,661.0 M$,
271,2013-01-01,NS,institutions commerciales à but non lucratif,466000000,183000000.0,36000000,,0,16000000,4000000.0,1.1827411167512691,1.4296875,1.5,,,1.4545454545454546,2.0,$466.0M,$183.0M,$36.0M,,,$16.0M,$4.0M,466.0 M$,183.0 M$,36.0 M$,,,16.0 M$,4.0 M$
272,2013-01-01,NS,Institutions gouvernementales à but non lucratif,1076000000,,40000000,,102000000,3129000000,,1.2410611303344867,,0.9090909090909092,,1.2142857142857142,1.2556179775280898,,$1.1B,,$40.0M,,$102.0M,$3.1B,,1.1 G$,,40.0 M$,,102.0 M$,3.1 G$,
273,2013-01-01,NT,Organismes communautaires à but non lucratif,33000000,,5000000,,6000000,21000000,,1.5,,1.6666666666666667,,1.0,1.1666666666666667,,$33.0M,,$5.0M,,$6.0M,$21.0M,,33.0 M$,,5.0 M$,,6.0 M$,21.0 M$,
